Image_ID,Generated_Caption,CIDEr_Score,SPICE_Score,METEOR_Score,CLIPScore_Score
000000190140.jpg,Man in yellow shirt and red hat drives boat with dog on deck.,0.6343,0.4211,0.3868,0.3652
000000048924.jpg,A motorcycle parked beside a green tent in a forest clearing.,1.9532,0.1481,0.7216,0.3604
000000556000.jpg,Three children play Wii in a cluttered room with a window and door.,0.355,0.0,0.4224,0.3059
000000128476.jpg,A bakery display featuring pink cakes with white frosting and colorful decorations.,0.2723,0.1875,0.2451,0.3159
000000551215.jpg,Woman in white tennis outfit preparing to serve on green court.,0.4419,0.1176,0.198,0.3774
000000289938.jpg,A bustling city street with a hot dog cart and Radio City theater sign.,0.5989,0.1622,0.5211,0.3706
000000185890.jpg,"Two women play Wii in a hotel room, smiling and enjoying themselves.",0.2403,0.0488,0.4464,0.3198
000000201148.jpg,A silver train with a yellow front travels on curved tracks near a small building.,0.3956,0.3478,0.3875,0.3206
000000231747.jpg,A collage of vintage baseball jerseys displayed in various settings.,0.426,0.2564,0.375,0.3855
000000522751.jpg,A grainy image of a traffic light pole with yellow lights and a blue sky.,0.55,0.2609,0.4337,0.3164
000000422886.jpg,"Man in white hat and shirt eating hot dog, mouth wide open.",0.3495,0.0741,0.2505,0.3369
000000128654.jpg,"Person mid-air catching yellow frisbee, wearing black shorts and shirt.",0.0,0.2,0.05,0.3394
000000412894.jpg,A bustling city street with a prominent London Underground sign.,0.0753,0.1818,0.15,0.3328
000000567432.jpg,"A red and black airplane flies against a colorful, abstract sky.",0.3466,0.2222,0.241,0.3049
000000512248.jpg,"A vintage-style clock tower with ""Gordon's Jewelry"" sign in front.",0.2093,0.2222,0.1376,0.3799
000000288882.jpg,"Two giraffes in zoo enclosure, one standing, one eating from tree.",0.5127,0.2759,0.253,0.3345
000000381639.jpg,A young girl in a floral dress stands on a tarmac near an airplane.,0.2929,0.3077,0.5186,0.3608
000000023781.jpg,"A vibrant display of fresh vegetables, including strawberries, carrots, and potatoes.",0.3536,0.129,0.5668,0.3035
000000006771.jpg,"A woman in a yellow dress smiles at the camera, surrounded by a crowd.",0.1472,0.2857,0.5095,0.301
000000578792.jpg,A motorcyclist leans into a turn on a purple and white bike.,0.0032,0.0909,0.2884,0.3406
000000301981.jpg,"A giraffe stands in a zoo enclosure, looking directly at the camera.",0.4216,0.125,0.6048,0.3237
000000507081.jpg,A dimly lit kitchen with a view of a balcony and trees.,0.3416,0.1143,0.4294,0.3352
000000168593.jpg,"A dimly lit kitchen with a refrigerator, window, and chair visible.",0.0985,0.1935,0.3713,0.3276
000000333745.jpg,"Two women sit on a bus, one in pink, one in white.",0.0005,0.0606,0.098,0.2556
000000354829.jpg,"A white sedan parked on a sidewalk, viewed from above.",0.2077,0.2857,0.484,0.3015
000000545730.jpg,"A herd of zebras drinks from a small, circular pond in a natural setting.",0.4096,0.0,0.5409,0.3342
000000116589.jpg,"Three zebras standing together, viewed from behind, in a natural setting.",0.2417,0.25,0.3079,0.3398
000000423506.jpg,"Two men in suits and ties smile at the camera, one with a lanyard.",0.7435,0.0588,0.8045,0.2937
000000212453.jpg,A white toilet in a corner with a patterned wall behind it.,1.083,0.2286,0.6593,0.335
000000282037.jpg,A baseball game in progress with players on the field and spectators in the stands.,0.36,0.2963,0.4276,0.2622
000000545826.jpg,A white dog with blue ears sits on a black and gold chair.,0.0523,0.3077,0.2027,0.2098
000000224119.jpg,A dimly lit subway station with a curved ceiling and a single visible passenger.,0.1233,0.1579,0.269,0.2959
000000038678.jpg,"Woman in red shirt holds plate with food, smiling at camera.",0.2391,0.3429,0.4518,0.2944
000000449312.jpg,Woman in blue hoodie sits at table with cake display and plates.,0.0686,0.125,0.1802,0.3381
000000284764.jpg,Man in red shirt eating pizza while holding a pen.,0.2375,0.08,0.378,0.2915
000000506310.jpg,"A cluttered kitchen with a refrigerator, shelves, and various items.",0.0635,0.2857,0.3468,0.2747
000000375763.jpg,"A herd of sheep stands in a grassy field, facing the camera.",0.7532,0.1481,0.5515,0.29
000000160012.jpg,"Two people share a pizza, one cutting with a pizza cutter.",0.1971,0.2069,0.3079,0.2949
000000091500.jpg,"Two men sit in chairs, one in white tracksuit, one in yellow shirt.",0.2941,0.3571,0.3612,0.3096
000000458755.jpg,A woman with long brown hair pets a sheep on a grassy field.,0.3576,0.1176,0.4412,0.3179
000000039951.jpg,A young boy in white shirt and black shorts plays tennis on a blue court.,0.4434,0.1935,0.374,0.2771
000000147205.jpg,"A large, round piece of meat with potatoes on a white plate.",0.4058,0.1818,0.492,0.282
000000552612.jpg,"Sheep grazing in a lush green field, with trees visible in the background.",0.4355,0.4865,0.4699,0.3054
000000303499.jpg,Two men in red robes ride black horses near a white building.,1.1281,0.0513,0.5762,0.3562
000000580410.jpg,"A cozy living room with a white couch, rug, and bookshelf.",0.7933,0.1429,0.6658,0.2974
000000129416.jpg,A serene lake scene with grazing cows and distant mountains.,0.3464,0.0714,0.1648,0.2759
000000370208.jpg,A red bicycle is parked on a sidewalk next to a black pole.,0.2805,0.2143,0.3957,0.3354
000000450075.jpg,"Two women in white shirts converse, one with long curly hair.",0.0008,0.0571,0.1205,0.2812
000000223955.jpg,A man in black shorts and tank top throws a red frisbee in a grassy field.,0.3437,0.1935,0.3868,0.3706
000000357941.jpg,"A black cat with white eyes sits on a red couch, gazing at the camera.",0.3406,0.1143,0.5126,0.3132
000000069213.jpg,Two men in suits and hats stand in front of a building.,1.8091,0.1333,0.5204,0.2881
000000564280.jpg,"A black dog with white markings sits on a red couch, holding a remote.",0.4095,0.2286,0.6103,0.3169
000000558114.jpg,"Basketball team on court, coach in black, players in white uniforms.",0.6084,0.0625,0.253,0.3018
000000094157.jpg,A tall clock tower stands beside a modern skyscraper in a cityscape.,0.8968,0.3333,0.4429,0.3352
000000222825.jpg,"A vintage kitchen with white appliances, brown cabinets, and a sink.",0.4068,0.2308,0.6158,0.2834
000000017959.jpg,Colorful kites shaped like clownfish fly in a grassy field.,0.1233,0.1081,0.3501,0.3691
000000269632.jpg,"A yellow city bus with ""103 ROJA"" on its front, driving at night.",0.4217,0.0,0.3989,0.4294
000000181303.jpg,"A person stands in a park, holding a white object above their head.",0.1409,0.087,0.1995,0.259
000000108026.jpg,A person in a black shirt holds a black object with a blue top.,0.1362,0.1,0.3322,0.2629
000000308466.jpg,"A bathroom with a bathtub, mirror, and window.",0.531,0.125,0.4939,0.292
000000366711.jpg,A man in a white shirt stands behind a table of oranges.,0.388,0.0556,0.3757,0.3264
000000446207.jpg,A Sony camera with a large lens and a digital display.,0.8062,0.1765,0.4646,0.3074
000000341973.jpg,"Two women with long dark hair sit on a bench, smiling at the camera.",0.0319,0.1667,0.3319,0.27
000000263644.jpg,A vintage bedroom with a canopy bed and ornate furniture.,0.3443,0.069,0.5617,0.3286
000000043816.jpg,"A baseball player in white and blue hits the ball, catcher in red prepares to catch.",0.1888,0.32,0.3835,0.3164
000000173044.jpg,A tall skyscraper with a clock tower and pointed roof.,0.7732,0.1212,0.3153,0.3193
000000475223.jpg,"A large bird stands in a grassy field, surrounded by tall reeds.",0.377,0.0,0.3717,0.3022
000000132703.jpg,A skateboarder performs a trick on a metal railing outdoors.,0.3957,0.2424,0.5889,0.3228
000000191580.jpg,A plate of grilled chicken and broccoli on a bamboo placemat.,0.5709,0.2667,0.577,0.3418
000000338624.jpg,"Man walks dog on sidewalk, passing restaurant and trees.",0.5036,0.0645,0.3507,0.3291
000000060363.jpg,A large clock tower with a white face and black hands on a gray building.,0.5735,0.2581,0.4061,0.2659
000000361147.jpg,A man in white tennis attire prepares to hit a ball on a grass court.,0.2356,0.0667,0.3875,0.3308
000000163117.jpg,A group of people in white shirts fly colorful kites in a field.,0.625,0.2759,0.6271,0.3064
000000019109.jpg,A row of parked motorcycles in front of a building with red awnings.,0.9498,0.129,0.7992,0.3398
000000046872.jpg,Two men work on a large cylindrical object on a flatbed truck.,0.025,0.1176,0.2843,0.3167
000000278749.jpg,A Subway restaurant sign on 59 West 8th Street in a bustling city.,0.2324,0.08,0.2066,0.2756
000000024567.jpg,Man in hat holds tray of hot dogs on grassy lawn.,1.4566,0.1429,0.5569,0.3491
000000017436.jpg,A woman sits on a bench in front of a church with a steeple.,1.5211,0.16,0.5757,0.3242
000000571313.jpg,"A cluttered room with a refrigerator, desk, and bed visible.",0.0577,0.2051,0.1829,0.3201
000000450303.jpg,"A classroom with a long table, students working on laptops, and a whiteboard.",0.2477,0.2069,0.2608,0.2935
000000577976.jpg,"A city street with construction cones, buildings, and parked vehicles.",0.1989,0.3448,0.2896,0.2864
000000259830.jpg,"A city street scene with storefronts, bicycles, and a person walking.",0.0054,0.3125,0.1856,0.2382
000000132408.jpg,A man leads two brown horses through a grassy field with trees in the background.,0.4828,0.0714,0.5021,0.2512
000000577539.jpg,"A blue bowl contains a dessert with marshmallows, chocolate, and colorful sprinkles.",0.8024,0.1622,0.4373,0.356
000000412531.jpg,"A park scene with trees, bushes, a parking meter, and cars visible through a fence.",0.2051,0.5,0.2769,0.3694
000000366225.jpg,"Apple computer on desk with keyboard, speakers, and CD drive.",0.3158,0.2105,0.2542,0.3213
000000516316.jpg,Three zebras graze in a grassy field with bushes and distant water.,0.2304,0.1875,0.3394,0.3538
000000512776.jpg,"Baseball player in motion, glove extended, preparing to catch a ball.",0.209,0.2581,0.2778,0.2715
000000226130.jpg,A hot dog on a white plate with parsley garnish.,1.1418,0.1111,0.6471,0.3687
000000274460.jpg,Surfers and beachgoers gather on sandy shore with colorful buildings in background.,0.1537,0.1951,0.1515,0.2954
000000306700.jpg,"Woman in blue shirt smiles at camera, holding large pepperoni pizza.",0.5438,0.2941,0.3683,0.3269
000000261318.jpg,"Man on phone in red chair, surrounded by luggage and brick wall.",0.1902,0.1714,0.1961,0.3372
000000281687.jpg,"Three people in a city square, one taking a selfie with a camera.",0.0159,0.1579,0.1439,0.2937
000000144798.jpg,A child's room with toys scattered on a carpeted floor.,0.5204,0.1429,0.2808,0.2849
000000439994.jpg,A baseball player runs on field with umpire and cheering crowd.,0.3591,0.129,0.4635,0.3118
000000203864.jpg,Two men playing tennis on a green court with a net.,0.8734,0.1935,0.5137,0.3132
000000142472.jpg,"A bustling city street with shops, parked cars, and pedestrians.",0.0575,0.1026,0.2,0.2729
000000162732.jpg,"Five soccer players on field, two in blue, two in gray, one in yellow.",0.429,0.1379,0.3424,0.2529
000000308165.jpg,A skateboarder performs a trick over an orange traffic cone.,0.4873,0.1765,0.5111,0.3289
000000276018.jpg,"A group of children holding stuffed animals, standing together outdoors.",0.6709,0.3158,0.5889,0.3274
000000154705.jpg,"A cluttered home office with two computers, printer, and various papers.",0.0975,0.1053,0.3125,0.3254
000000294831.jpg,A large pizza slice in a black pan on a white table.,0.4005,0.1379,0.4429,0.2722
000000244750.jpg,Three people seated at a table with wine glasses and a pitcher.,1.5129,0.1481,0.7353,0.3413
000000011699.jpg,"Two women pose on a train platform, one in red, one in blue.",0.1035,0.0741,0.2481,0.3259
000000201934.jpg,A vintage city bus parked on a sidewalk near a bridge.,0.9375,0.0,0.6113,0.3416
000000121153.jpg,A grainy image of a highway sign with Japanese text and distance indicators.,0.092,0.3256,0.2481,0.3181
000000117525.jpg,A man in a Santa hat poses with a dog in front of a Christmas tree.,2.2547,0.1765,0.8711,0.3623
000000136355.jpg,"A cozy kitchen with a round table, flowers, and hanging plants.",0.2215,0.1538,0.4848,0.3489
000000414261.jpg,"A black bear with a white snout sits on a rock, looking to the right.",0.1722,0.2581,0.3288,0.2883
000000562843.jpg,"A cluttered desk with coffee mug, phone, scissors, and other items.",0.2493,0.0,0.1485,0.3704
000000413689.jpg,"Two women with umbrellas stand on a city street, waiting at a crosswalk.",0.6419,0.1111,0.6129,0.3442
000000343453.jpg,"A woman stands on snow, holding ski poles, wearing a black jacket and pants.",0.3991,0.3226,0.5628,0.3459
000000241319.jpg,"A cluttered bathroom with two faucets, a toilet, and various cleaning supplies.",0.0512,0.1111,0.3394,0.3167
000000527528.jpg,Three kites soar in a clear blue sky over a grassy field.,0.4821,0.2051,0.3042,0.3354
000000451043.jpg,A skier in blue gear descends snowy slope surrounded by pine trees.,0.1859,0.2105,0.1613,0.283
000000025139.jpg,"A zebra with its head turned, showing its profile and eye.",0.1789,0.0625,0.1364,0.3413
000000071938.jpg,"Man sleeping on bed, holding phone to his ear.",0.7902,0.4615,0.4133,0.3267
000000261036.jpg,Boy playing frisbee on grassy field with other players visible.,0.0736,0.1538,0.2953,0.3408
000000445792.jpg,"Woman lying on bed, wearing black shirt and blue jeans.",0.0023,0.5625,0.0917,0.2803
000000093154.jpg,A rainy street scene with a drive-in restaurant and traffic signs visible.,0.1221,0.0556,0.2976,0.2803
000000513484.jpg,"A brown bear sits on a rock, looking up at the sky.",0.7862,0.3636,0.531,0.3196
000000362434.jpg,A teddy bear sits in a basket with a blue bag beside it.,0.5771,0.16,0.5984,0.3325
000000357081.jpg,"Two cows graze in a field, one larger than the other.",0.4227,0.1538,0.5831,0.2798
000000162092.jpg,A man in a black suit sits at a table with a bright light behind him.,0.0128,0.1333,0.18,0.1804
000000550349.jpg,"Orange Metro bus with large windshield, parked on street.",0.3541,0.2857,0.2083,0.3179
000000180101.jpg,Children celebrating a birthday with a chocolate cake and lit candles.,0.2131,0.1429,0.2466,0.3848
000000452122.jpg,A large white airplane with blue accents flies through a clear blue sky.,0.5288,0.1212,0.5437,0.243
000000507042.jpg,"Two giraffes standing side by side, one facing left, one facing right.",0.3369,0.0,0.2232,0.3022
000000097994.jpg,"A cluttered desk with multiple monitors, keyboard, and a hanging light bulb.",0.0049,0.25,0.1562,0.3328
000000225757.jpg,"A cluttered desk with multiple monitors, keyboard, mouse, and various electronic devices.",0.3476,0.125,0.531,0.3389
000000289343.jpg,A woman in a striped dress rides a bicycle in a city street.,0.3311,0.2,0.5437,0.2834
000000114770.jpg,"A military jeep with a gun mounted on top, parked in a garage.",0.5691,0.2143,0.2353,0.2913
000000107087.jpg,A black cat sits in the back seat of a car.,1.5881,0.303,0.6658,0.363
000000275392.jpg,A young girl in winter attire rides a brown horse in a grassy field.,0.4258,0.1143,0.5725,0.3381
000000404922.jpg,"Woman with two children walking on sidewalk, tennis rackets in hand.",0.7569,0.2353,0.6114,0.373
000000189226.jpg,A red fire hydrant stands on a sidewalk near a building with graffiti.,1.7105,0.0606,0.6752,0.3899
000000546626.jpg,A small toy car on a white surface with a red cup nearby.,0.1606,0.1875,0.2232,0.2264
000000431848.jpg,A skateboarder performs a trick on a concrete surface.,0.8289,0.2857,0.8302,0.3037
000000329041.jpg,Woman in white shirt and blue jeans carrying red purse and holding red book.,0.2,0.1026,0.177,0.3538
000000379533.jpg,A zebra grazes in a grassy field with a baby elephant nearby.,0.8149,0.2857,0.8361,0.3386
000000563702.jpg,"Fire trucks parked on street, firefighters present, emergency response scene.",0.3306,0.1,0.3591,0.2922
000000567011.jpg,"Surfer rides large wave, arm raised, on white surfboard.",0.1572,0.2,0.1852,0.2805
000000184338.jpg,Vintage truck with colorful designs parked in desert-like setting.,0.3333,0.2286,0.3472,0.3374
000000104455.jpg,"Two zebras in a zoo enclosure, one standing, one lying down.",0.0534,0.2609,0.1485,0.3271
000000186632.jpg,"A cozy dining room with a table, flowers, and a TV on the wall.",0.2489,0.1429,0.3916,0.2637
000000293324.jpg,"Airport scene with multiple planes, control tower, and parked buses.",0.1078,0.1333,0.05,0.3223
000000201418.jpg,A young boy in a black shirt stands in a bustling indoor shopping mall.,0.0486,0.1765,0.284,0.2456
000000430048.jpg,A grainy image of a building with an ATM sign visible in the window.,0.2316,0.2105,0.6103,0.2551
000000209757.jpg,A young boy skateboarding on a concrete ledge in an urban setting.,0.1561,0.0,0.4464,0.3296
000000479030.jpg,"A red and white train with ""FURA"" on its side travels on tracks.",0.9181,0.1538,0.5667,0.3
000000320664.jpg,A plate of food with utensils on a white table.,0.5624,0.4545,0.774,0.2805
000000354547.jpg,A man in a white suit stands in a grassy field with trees behind him.,0.9803,0.2703,0.6098,0.3164
000000213605.jpg,"A city street scene with a bus, car, and building in the background.",0.1452,0.2286,0.1786,0.3071
000000272566.jpg,A man sits at a table with various fruits and vegetables.,0.4283,0.1333,0.403,0.335
000000365642.jpg,A person sits on a bench in a city street at night.,0.0626,0.1463,0.4,0.3022
000000399462.jpg,A young girl runs with a flag in a grassy field.,0.7927,0.3478,0.8746,0.3462
000000066926.jpg,"A plate of glazed donuts with a shiny, sugary coating.",1.0658,0.2609,0.4901,0.3281
000000401991.jpg,Two children sleeping peacefully on a bed.,0.5255,0.303,0.4227,0.2739
000000165681.jpg,A bustling city street filled with parked motorcycles and pedestrians.,0.2077,0.4,0.1181,0.3181
000000152771.jpg,"A park scene with a bicycle, trees, and a distant road.",0.0041,0.2424,0.2148,0.3264
000000005060.jpg,"Man in green shirt sits cross-legged on floor, holding object.",0.1942,0.1935,0.2896,0.3086
000000567740.jpg,Two skiers pose on snowy slope with pine trees and mountains in background.,0.1687,0.0645,0.1765,0.3335
000000271457.jpg,A serene lake scene with a bench overlooking water and distant mountains.,0.1735,0.1463,0.1163,0.2939
000000082807.jpg,"A small brown dog sits at a table, looking up at a cake.",0.7367,0.32,0.5022,0.355
000000210394.jpg,A large bus travels down a city street with buildings and people visible.,0.5324,0.0952,0.6162,0.2932
000000540466.jpg,A person walks through a garden holding a red umbrella.,0.8221,0.3077,0.4088,0.3076
000000063154.jpg,Surfer in black wetsuit rides white surfboard on blue-green ocean.,0.2073,0.25,0.2198,0.3184
000000484296.jpg,"Two zebras in a forest: one standing, one lying down.",0.6001,0.1818,0.484,0.3596
000000371472.jpg,A vibrant display of pineapples and bananas in a market setting.,0.9816,0.1176,0.6113,0.345
000000368900.jpg,"A cluttered living room with a TV, ladder, and coat rack.",0.3203,0.2353,0.3382,0.3218
000000512657.jpg,"Woman and child in living room, surfboard on wall, Halloween decorations visible.",0.031,0.2051,0.098,0.3145
000000163118.jpg,Two women leap for a frisbee on a green court.,0.3458,0.125,0.2282,0.2595
000000392722.jpg,A bustling street scene with a green double-decker bus and pedestrians.,0.1101,0.1538,0.2323,0.2703
000000013546.jpg,A skateboarder performs a trick on a concrete ledge in a park.,0.8302,0.0909,0.6757,0.3088
000000498807.jpg,Woman in black wetsuit surfing on pink board in ocean.,0.1889,0.125,0.2287,0.3215
000000364297.jpg,A white stuffed bunny with black ears lies on a black surface.,0.0665,0.125,0.4796,0.2164
000000428562.jpg,"Two sheep in a pen, one black and white, one brown and white.",0.4041,0.2353,0.3007,0.3179
000000410878.jpg,A black motorcycle with a yellow license plate parked on a gravel road.,1.5085,0.1081,0.7911,0.3152
000000524280.jpg,A close-up of a cat's face with green eyes and white whiskers.,1.1187,0.2222,0.6048,0.3142
000000099810.jpg,"A smiling child sits in a wooden chair, holding a plate of food.",0.2265,0.2051,0.1456,0.2974
000000272416.jpg,A toilet on its side in a bathroom with brown tiled floor.,0.7118,0.1714,0.5204,0.3403
000000289702.jpg,A black dog with a white collar sits on a white floor.,0.5892,0.2857,0.3647,0.2776
000000353051.jpg,"A woman in a green hat and black shirt leans on a fence, watching a brown horse.",0.2735,0.2759,0.458,0.3169
000000042528.jpg,"Person sitting on chair, holding phone, wearing blue shirt and black pants.",0.0794,0.1818,0.1351,0.259
000000349837.jpg,A row of five white refrigerators in a dimly lit room.,0.9068,0.1143,0.3431,0.3447
000000537506.jpg,"A woman in white stands near a tree, holding a white umbrella.",0.0637,0.2143,0.1351,0.2554
000000143931.jpg,"A blue campaign bus for Scott Brown, featuring his name and slogan.",0.2955,0.069,0.119,0.4561
000000082812.jpg,A bustling subway station with a curved glass ceiling and crowded platform.,0.1733,0.2,0.2302,0.2678
000000039956.jpg,"A cluttered bedroom with a bed, table, and open door.",0.2458,0.2632,0.2485,0.313
000000559956.jpg,"A group of people gathered around a large, indistinct object.",0.0922,0.2308,0.4901,0.2424
000000491008.jpg,A man and woman in a restaurant holding a large pizza together.,0.9686,0.1905,0.5496,0.3193
000000341058.jpg,Vintage outdoor scene with Samuel Adams umbrella and old-fashioned street lamp.,0.4186,0.3704,0.1856,0.2389
000000311394.jpg,"A baby in overalls holds a toothbrush, smiling at the camera.",0.3845,0.1481,0.5373,0.3823
000000224200.jpg,"A Boston Terrier sits on a sidewalk, chained to a fire hydrant.",1.0573,0.1333,0.4796,0.384
000000465806.jpg,"A person in a blue shirt holds a cup of red liquid, possibly juice.",0.0166,0.1622,0.3916,0.2751
000000320490.jpg,Boy in blue shirt and hat swings baseball bat at ball.,1.0317,0.2069,0.5556,0.3259
000000064718.jpg,A man in blue shirt and black shorts plays tennis on a green court.,0.2686,0.1765,0.3035,0.3438
000000014226.jpg,Man with red hair and beard works on laptop in train car.,0.2005,0.0571,0.1471,0.3757
000000006763.jpg,"A couple sits at a table, smiling at the camera in a restaurant setting.",0.1139,0.2667,0.436,0.3069
000000189806.jpg,A cat sits on a wooden floor near a trash can in a cluttered room.,0.5759,0.08,0.4207,0.311
000000306582.jpg,"Cows in a field, draped in colorful blankets, with trees and a tent in the background.",0.0033,0.0606,0.2797,0.3384
000000433204.jpg,A motorcycle rides down a street with buildings and trees in the background.,0.3673,0.1818,0.433,0.2224
000000426253.jpg,A microwave on a counter with a plate of food inside.,0.7152,0.0769,0.4848,0.3247
000000471567.jpg,A large giraffe stands in a zoo enclosure with a mountainous backdrop.,0.425,0.0833,0.5289,0.3645
000000167572.jpg,"A plate of food with lettuce, cucumber, and lemon on a white plate.",0.2395,0.1538,0.5437,0.2932
000000338625.jpg,A city bus travels down a street with tall buildings on both sides.,0.7085,0.35,0.4536,0.3049
000000150726.jpg,Two giraffes stand in a grassy field with trees in the background.,0.8506,0.1379,0.3394,0.3232
000000449432.jpg,Military personnel disembark from a blue train at a station.,0.0275,0.2222,0.1376,0.343
000000034205.jpg,"A close-up of a salad with green lettuce, white cheese, and brown meat.",0.0066,0.1538,0.2282,0.2612
000000125850.jpg,A black circular object with a white center on a brown surface.,0.0019,0.0541,0.2843,0.2554
000000174482.jpg,A blue bicycle parked on a sidewalk near a busy street.,1.4263,0.3,0.8746,0.322
000000401250.jpg,A skier performs a backflip in mid-air against a blue sky.,0.5323,0.1667,0.3683,0.3611
000000462614.jpg,"A vibrant, retro-style bathroom with red walls and yellow accents.",0.9191,0.2286,0.6981,0.3748
000000121031.jpg,"Three shirtless men ride horses through a shallow, muddy river.",0.9753,0.1143,0.5319,0.3911
000000243495.jpg,"A bathroom scene with a toilet, toilet paper, and a red square object.",0.283,0.24,0.328,0.3079
000000313130.jpg,"A small kitchen with a refrigerator, microwave, and wooden cabinet.",0.0287,0.1111,0.2808,0.3052
000000095843.jpg,A white double-decker bus parked on a street with trees and streetlights.,0.4184,0.0588,0.4796,0.2698
000000012062.jpg,"Three sheep in a pen, one standing, two lying down.",0.3804,0.2,0.2808,0.3069
000000524456.jpg,"Person working on laptop, typing and using mouse on wooden desk.",0.5011,0.1739,0.2101,0.2913
000000319696.jpg,A red microwave sits on a kitchen counter with a white tile backsplash.,1.3565,0.0465,0.6928,0.3735
000000279714.jpg,A baseball bat leaning against a building with a parked car nearby.,0.4568,0.0,0.263,0.2725
000000245173.jpg,"A tall, narrow tower with a clock stands in a town square.",0.6643,0.2105,0.4,0.3323
000000558421.jpg,"A train travels through a tunnel, surrounded by trees and a station.",0.2809,0.24,0.1613,0.2661
000000377368.jpg,A wooden table with a white square plate holding a purple flower arrangement.,0.0557,0.0606,0.2232,0.2747
000000222991.jpg,A red umbrella and black boots are propped against a white wall.,1.2268,0.1667,0.4148,0.3721
000000168337.jpg,A nighttime city street scene with a person standing on the sidewalk.,0.1655,0.1143,0.3378,0.2491
000000453341.jpg,A cluttered room with a shelf of cowboy figures and various decorations.,0.6147,0.1429,0.4796,0.385
000000076625.jpg,"A nighttime scene with a train, people, and a building in the background.",0.0083,0.1429,0.3064,0.2275
000000036539.jpg,Two people snowboarding on a snowy hill with pine trees in the background.,0.2092,0.129,0.2481,0.2959
000000289415.jpg,A buffet table with multiple plates of pizza and a person serving.,0.4887,0.1143,0.5011,0.2959
000000459396.jpg,"Three cows graze in a grassy field, with a fence and trees in the background.",0.1232,0.0714,0.3024,0.3018
000000384670.jpg,"Two men on tennis court, one in yellow shirt, one in red shirt.",0.2555,0.1053,0.1799,0.3728
000000562121.jpg,Two zebras in a grassy field with mountains and trees in the background.,0.6693,0.15,0.4962,0.2966
000000256916.jpg,Four plates of rectangular pizza with red sauce on a table.,0.5933,0.2,0.5061,0.3384
000000250619.jpg,A person relaxes on a beach under a striped umbrella.,0.6004,0.069,0.4088,0.3643
000000189698.jpg,A street sign for Bodacious Drive stands near a white SUV.,0.4401,0.2,0.5373,0.396
000000463849.jpg,"A canal scene with boats, buildings, and people in a European city.",0.3834,0.2143,0.1802,0.2947
000000393093.jpg,"A green and white train travels through a city, passing a tall building.",0.2332,0.1379,0.266,0.354
000000340930.jpg,Close-up of orange-handled scissors on a cluttered desk.,0.2119,0.2,0.1402,0.3428
000000513041.jpg,People sharing a pizza at a restaurant table with drinks.,0.3348,0.1667,0.2556,0.3054
000000153527.jpg,"A grainy outdoor scene with wooden benches, grass, and a distant sign.",0.0439,0.24,0.1471,0.2397
000000039477.jpg,"A cozy living room with a TV, couch, and plants.",1.0692,0.2083,0.6471,0.2971
000000187236.jpg,"A woman in a black dress sits on a couch, arms crossed.",0.0029,0.0488,0.2232,0.2163
000000290081.jpg,A black glass bowl with four oranges on a table.,0.887,0.2222,0.2756,0.3557
000000374545.jpg,"A park scene with an American flag, trees, and people enjoying the outdoors.",0.2666,0.0741,0.3982,0.3633
000000118367.jpg,A hand holds a hot dog with green and red toppings in a bun.,0.3082,0.2632,0.5757,0.3379
000000000785.jpg,A skier in red jacket and black pants descends snowy slope.,0.2516,0.2286,0.3125,0.3357
000000300842.jpg,A skateboarder in black shoes rides a red board with blue wheels.,0.0682,0.2051,0.2696,0.3018
000000224093.jpg,A serene farm scene with horses grazing in a lush green field.,0.2454,0.3704,0.4464,0.2668
000000158956.jpg,"Woman in red dress with pearl necklace, holding plate of food.",0.1695,0.2308,0.3748,0.321
000000403353.jpg,"A dimly lit bedroom with a bed, lamp, and book.",0.2798,0.0909,0.4573,0.344
000000017714.jpg,A small wooden table with two plates and two coffee cups.,0.0992,0.24,0.1563,0.2729
000000065074.jpg,"A cozy bedroom with a bed, window, and wall decoration.",0.1136,0.4828,0.3468,0.2834
000000377635.jpg,Skateboarder performs aerial trick on half-pipe in park setting.,0.0376,0.1463,0.1667,0.2944
000000402473.jpg,"Two cats playfully interacting, one lying down and one standing.",0.5722,0.1714,0.206,0.2954
000000550797.jpg,A blue toilet in a bathroom with a white tiled floor and a trash can nearby.,0.5589,0.3333,0.4598,0.355
000000308799.jpg,"A grainy view of a kitchen with a stove, oven, and countertops.",0.2014,0.0,0.4373,0.2622
000000221155.jpg,Two cows drinking from a trough near a windmill and barn.,0.2491,0.1481,0.3803,0.2421
000000363188.jpg,"A group of people walking down a city street, with buildings in the background.",0.4243,0.0606,0.5951,0.2382
000000412240.jpg,A person in black pants and white shoes sits on a white surface.,0.273,0.1176,0.2481,0.2524
000000451693.jpg,"Stack of white plates with pizza on top, viewed from above.",0.3616,0.1951,0.4043,0.3103
000000203317.jpg,A red bicycle with white tires leans against a graffiti-covered door.,0.6654,0.2,0.4608,0.3528
000000553094.jpg,"A fighter jet soaring through the sky, captured in mid-flight.",0.1932,0.1176,0.3849,0.2949
000000202339.jpg,Asian man in suit walks near bus in airport terminal.,0.2441,0.1667,0.1648,0.353
000000245764.jpg,A black cat lounges on a white toilet seat in a bathroom.,0.8213,0.0645,0.5076,0.3125
000000365098.jpg,"A small wooden boat floats on calm blue water, empty and serene.",0.5596,0.08,0.3394,0.2778
