Image_ID,Generated_Caption,CIDEr_Score,SPICE_Score,METEOR_Score,CLIPScore_Score
000000287714.jpg,"A blurry, indistinct image with a vertical light source.",0.0046,0.087,0.2581,0.2205
000000151820.jpg,Arabic script is visible on a light-colored wall.,0.0,0.0,0.0562,0.1665
000000553511.jpg,"A blurry, abstract image with varied colors and textures.",0.0027,0.0,0.1515,0.1653
000000382009.jpg,"A figure stands near a large, dark rectangular object.",0.0,0.0,0.1111,0.1805
000000474167.jpg,"Abstract, colorful, and textured pattern fills the entire frame.",0.0016,0.0,0.0505,0.1594
000000475150.jpg,"A mottled, textured surface with subtle variations in color.",0.0015,0.0,0.1111,0.2004
000000138979.jpg,A blurry image shows a bus parked outdoors.,0.2467,0.0,0.2344,0.2844
000000034139.jpg,"A colorful, abstract image with visible shapes and patterns.",0.0012,0.0,0.101,0.1276
000000476787.jpg,"A blurry, abstract image with muted, earthy tones.",0.0,0.0417,0.0625,0.156
000000295231.jpg,A blurry image depicts a group of figures together.,0.0324,0.0,0.1709,0.2268
000000190753.jpg,"A blurry, indistinct scene with some shapes visible.",0.0353,0.0,0.102,0.228
000000229221.jpg,"A blurry, dark silhouette of a horse is visible.",0.0077,0.0,0.2366,0.2125
000000561009.jpg,"The image is a field of speckled, multicolored noise.",0.002,0.1333,0.1235,0.1469
000000159791.jpg,"The image is a heavily pixelated, abstract texture.",0.0013,0.0,0.1119,0.2035
000000537827.jpg,Two figures are visible against a textured background.,0.068,0.0588,0.125,0.1956
000000193162.jpg,"A faint, diffuse cloud structure is visible against a textured background.",0.0012,0.0,0.1485,0.1643
000000339870.jpg,A dense field of stars and faint cosmic structures.,0.0017,0.0,0.1852,0.1724
000000025593.jpg,"A blurry, indistinct figure is visible against a textured background.",0.0008,0.0,0.1181,0.2423
000000541634.jpg,"A blurry, circular object is visible against a textured background.",0.0,0.0,0.0917,0.1738
000000106235.jpg,"A mottled, abstract field of varied tones and textures.",0.0012,0.069,0.1282,0.2012
000000410712.jpg,"A faded, grainy image shows a building facade.",0.0,0.0,0.102,0.1555
000000234366.jpg,"A tall, abstract, somewhat weathered structure stands in an open area.",0.0014,0.087,0.099,0.2534
000000350148.jpg,"A blurry, abstract image with indistinct figures and shapes.",0.0,0.0,0.0556,0.2131
000000577932.jpg,"The image is a heavily distorted, abstract pattern of colors.",0.0095,0.0,0.1471,0.2045
000000359219.jpg,"Two diffuse, cloud-like structures are visible in the image.",0.0309,0.0,0.0926,0.175
000000205514.jpg,"A faint, abstract diagram is visible against a textured background.",0.0,0.0,0.1376,0.1997
000000581615.jpg,"A faint, stylized shield shape is visible in the center.",0.0035,0.0,0.2556,0.2086
000000382111.jpg,"The image is a colorful, abstract field of mixed tones.",0.0004,0.0,0.15,0.1449
000000540414.jpg,"A blurry, abstract image with indistinct shapes and colors.",0.001,0.0,0.0617,0.1447
000000236308.jpg,Two small figures stand against a textured background.,0.0152,0.0,0.102,0.2148
000000438774.jpg,"A blurry, indistinct scene suggests an indoor setting.",0.0,0.0909,0.0625,0.272
000000378873.jpg,"A blurry, colorful abstract image with indistinct shapes.",0.0381,0.0,0.102,0.209
000000563470.jpg,"A blurry figure stands in an outdoor, textured setting.",0.0,0.0,0.0926,0.2198
000000399655.jpg,"A blurry, dark shape is visible against a lighter background.",0.0012,0.0,0.1648,0.217
000000351530.jpg,"A dark, textured background features a long, low structure against a bright foreground.",0.0434,0.0,0.0588,0.1772
000000184978.jpg,"A faint, dark, vaguely animalistic shape is visible in the center.",0.0044,0.0,0.253,0.1914
000000557172.jpg,Two vertical lines appear against a textured background.,0.0,0.0,0.0625,0.217
000000459437.jpg,A blurry image shows a person holding something.,0.0258,0.0,0.1685,0.2069
000000104603.jpg,"A mottled, textured field of mixed colors.",0.0189,0.0769,0.0806,0.2238
000000395701.jpg,"A building stands against a bright, textured background.",0.0,0.0,0.125,0.1665
000000213816.jpg,A blurry image shows a rectangular structure with a door.,0.0013,0.0,0.1271,0.2949
000000407646.jpg,A person stands in a field under a bright sky.,0.0,0.0,0.0917,0.1581
000000309467.jpg,"Two figures stand in an open, somewhat desolate outdoor area.",0.0587,0.0,0.1376,0.2318
000000350388.jpg,"A central, dark, irregular shape is visible against a bright background.",0.0009,0.0667,0.0909,0.2223
000000486104.jpg,A blurry landscape scene with fields and trees visible.,0.0017,0.0,0.1111,0.1729
000000293044.jpg,"The image is a field of multicolored, random pixels.",0.0309,0.0,0.1515,0.1855
000000311950.jpg,"A central, elongated, textured object is visible against a speckled background.",0.0007,0.0,0.099,0.228
000000036936.jpg,"A colorful, speckled view of a distant cosmic cloud.",0.0,0.0,0.1515,0.1521
000000074092.jpg,"A faint, indistinct shape is visible against a textured background.",0.0,0.0541,0.1099,0.2401
000000351331.jpg,"A circular, textured pattern is visible against a speckled background.",0.0019,0.0,0.1271,0.228
000000358427.jpg,"A diffuse, mottled pattern of colors fills the entire frame.",0.0021,0.069,0.122,0.2013
000000284991.jpg,"A blurry, colorful abstract image with indistinct shapes.",0.0,0.0,0.0625,0.1725
000000343934.jpg,"A blurry, abstract image with indistinct shapes and colors.",0.0011,0.0,0.101,0.1963
000000063965.jpg,"A bright, cloud-like structure is visible against a dark background.",0.0016,0.0,0.1376,0.1667
000000209613.jpg,"A faint, elongated celestial structure is visible against a dark background.",0.0,0.0667,0.084,0.1499
000000415748.jpg,"A blurry, full-body figure stands outdoors in a field.",0.0019,0.0488,0.2028,0.1426
000000336356.jpg,A portrait of a person is visible through heavy digital noise.,0.0025,0.1081,0.1364,0.213
000000062808.jpg,"A blurry, abstract image with indistinct shapes and colors.",0.0011,0.0,0.1111,0.1647
000000064898.jpg,"Two small, indistinct shapes are visible in a hazy expanse.",0.0389,0.0,0.15,0.2041
000000491130.jpg,"Figures are visible in a blurry, outdoor scene.",0.001,0.0,0.1124,0.2052
000000066135.jpg,"A faint, elongated structure is visible against a textured background.",0.0023,0.0,0.15,0.1924
000000143068.jpg,An airplane flies over a body of water with another plane visible.,0.1864,0.0526,0.3166,0.2534
000000501005.jpg,"A faint, diffuse structure is visible against a noisy background.",0.0024,0.0,0.15,0.2438
000000033638.jpg,"A blurry, abstract image with indistinct shapes and colors.",0.0,0.0,0.0617,0.1733
000000153632.jpg,"A blurry, circular, organic-looking shape is centered in the image.",0.0012,0.0667,0.1648,0.2375
000000190140.jpg,"A faint, indistinct shape is visible within a textured background.",0.0015,0.1,0.1103,0.1847
000000048924.jpg,"A diffuse, mottled expanse of cosmic matter is visible.",0.0001,0.0,0.0741,0.1876
000000556000.jpg,"A blurry image shows people gathered near a tall, striped structure.",0.0119,0.0,0.099,0.2581
000000128476.jpg,"Abstract, colorful, and textured cloud-like shapes dominate the image.",0.0936,0.0,0.101,0.1387
000000551215.jpg,"A faint, blurry figure is visible against a textured background.",0.0015,0.0,0.1,0.2489
000000289938.jpg,"Abstract, colorful, and textured visual pattern fills the frame.",0.0011,0.0,0.0617,0.1783
000000185890.jpg,"A faint, ethereal figure stands amidst a textured background.",0.0,0.0571,0.0926,0.0717
000000201148.jpg,A small building is visible in a landscape setting.,0.0014,0.0,0.1587,0.2112
000000231747.jpg,"The image is a grid of abstract, textured panels.",0.0014,0.0513,0.101,0.2109
000000522751.jpg,A blurry outdoor scene with some indistinct structures visible.,0.0087,0.0,0.1235,0.2202
000000422886.jpg,"A stylized, somewhat abstract depiction of a figure's head and upper body.",0.0008,0.0,0.1471,0.1848
000000128654.jpg,"A dark, abstract shape is visible against a speckled background.",0.0027,0.0,0.1829,0.1895
000000412894.jpg,"A heavily pixelated, abstract image with varied colors.",0.0004,0.0,0.102,0.1531
000000567432.jpg,A simple cross shape is visible against a textured background.,0.0013,0.0,0.122,0.2627
000000512248.jpg,A blurry portrait of a person is visible in the image.,0.0086,0.0,0.3683,0.1934
000000288882.jpg,"A blurry, abstract image with faint, indistinct shapes visible.",0.0004,0.069,0.0926,0.1798
000000381639.jpg,"A colorful, abstract image with scattered shapes and patterns.",0.0,0.0,0.0617,0.1245
000000023781.jpg,"A vibrant, abstract depiction of a mythological or divine figure.",0.0005,0.0,0.122,0.1588
000000006771.jpg,"A crowd of people is visible in a blurry, indistinct image.",0.0062,0.1481,0.1818,0.2343
000000578792.jpg,A blurry figure appears to be in motion against a textured background.,0.0,0.0,0.098,0.2349
000000301981.jpg,A white horse stands in a field under a dark sky.,0.0012,0.0645,0.2778,0.2202
000000507081.jpg,A blurry image shows a building facade and some structural elements.,0.0014,0.0541,0.163,0.2068
000000168593.jpg,"The image is a heavily distorted, abstract field of color.",0.0,0.0,0.0549,0.215
000000333745.jpg,A blurry outdoor scene featuring people and greenery.,0.0014,0.0,0.102,0.2842
000000354829.jpg,"A faint, bright, irregular shape is visible against a textured background.",0.0028,0.0833,0.1095,0.1832
000000545730.jpg,"The image is a textured, abstract field of mixed colors.",0.0014,0.0,0.1271,0.1963
000000116589.jpg,"Abstract, swirling patterns emerge from a textured background.",0.0282,0.0,0.1752,0.145
000000423506.jpg,Two indistinct figures are visible in the grainy image.,0.0528,0.0,0.1852,0.23
000000212453.jpg,"A faint, blurry figure is visible against a textured background.",0.001,0.0,0.15,0.2013
000000282037.jpg,A person is visible on a grassy field with a building in the background.,0.0336,0.0833,0.2457,0.2029
000000545826.jpg,"Two celestial bodies are visible against a colorful, speckled background.",0.0,0.0,0.061,0.2078
000000224119.jpg,"A dark, textured area with a bright, linear feature visible.",0.0003,0.0,0.061,0.2729
000000038678.jpg,"A blurry, colorful image suggests a close-up of a vehicle's dashboard.",0.002,0.0,0.2174,0.1378
000000449312.jpg,"A blurry, abstract image featuring indistinct shapes and colors.",0.0006,0.0,0.101,0.194
000000284764.jpg,"Abstract, colorful, and textured pattern fills the entire frame.",0.0,0.0,0.0,0.1804
000000506310.jpg,An interior view of a room with visible architectural elements.,0.107,0.1667,0.2929,0.2888
000000375763.jpg,"A blurry, indistinct scene with some visible shapes.",0.0006,0.0,0.08,0.1744
000000160012.jpg,"A large, reddish-orange, oval object is visible in the image.",0.0014,0.0,0.1099,0.1611
000000091500.jpg,"The image is a heavily distorted, abstract pattern of colors.",0.0044,0.0,0.05,0.2134
000000458755.jpg,"A blurry, abstract image suggesting a human form.",0.0,0.0,0.102,0.1549
000000039951.jpg,A blurry image shows a figure in a field setting.,0.0001,0.0,0.1648,0.2424
000000147205.jpg,Nebulous cosmic cloud structure fills the frame with varied textures.,0.0005,0.0645,0.0424,0.14
000000552612.jpg,"A blurry, colorful landscape scene is visible across the middle.",0.0015,0.069,0.1099,0.1747
000000303499.jpg,Two figures stand facing each other in an outdoor setting.,0.0387,0.0513,0.1271,0.2134
000000580410.jpg,A blurry indoor scene with figures and a structure visible.,0.0135,0.0526,0.3468,0.2283
000000129416.jpg,"The image is a field of multicolored, textured noise.",0.038,0.0,0.1667,0.2213
000000370208.jpg,"The image is a highly textured, abstract pattern of colors.",0.0174,0.0,0.1099,0.1969
000000450075.jpg,"Two figures are visible in a grainy, indistinct image.",0.0003,0.0,0.101,0.1924
000000223955.jpg,"A blurry, indistinct object is visible against a textured background.",0.0011,0.0667,0.1648,0.2401
000000357941.jpg,"A blurry, grainy image of a person's upper body.",0.0028,0.0556,0.3155,0.2192
000000069213.jpg,Two men in suits stand together outdoors.,0.5781,0.0,0.2904,0.2717
000000564280.jpg,"A blurry figure sits at a desk, appearing to work.",0.0028,0.0,0.15,0.245
000000558114.jpg,"A group of figures stands in a textured, indistinct scene.",0.0391,0.0,0.2808,0.199
000000094157.jpg,A tall skyscraper stands next to a shorter building.,0.0685,0.0,0.1235,0.2847
000000222825.jpg,"The image is a textured, abstract pattern with faint structural lines.",0.0335,0.08,0.163,0.2242
000000017959.jpg,Silhouettes of figures are visible against a bright background.,0.0003,0.0,0.1111,0.25
000000269632.jpg,"A colorful, nebulous celestial object is visible in space.",0.001,0.0,0.1111,0.1769
000000181303.jpg,"A faint, indistinct shape is visible against a textured background.",0.0005,0.0,0.0917,0.1952
000000108026.jpg,"A blurry, indistinct figure is visible in the image.",0.0,0.0488,0.0556,0.2386
000000308466.jpg,"The image is a textured, abstract field of color.",0.0003,0.0,0.0926,0.1758
000000366711.jpg,"A colorful, abstract pattern of mixed textures and hues.",0.0014,0.0,0.1111,0.2041
000000446207.jpg,"A blurry, indistinct object is visible against a dark background.",0.0011,0.0,0.2808,0.262
000000341973.jpg,"A group of people are visible in a blurry, grainy image.",0.0109,0.0,0.0909,0.1945
000000263644.jpg,A bed under a canopy in a dimly lit room.,0.2647,0.0,0.3468,0.3064
000000043816.jpg,A person is walking across a grassy field.,0.0001,0.0,0.1124,0.2037
000000173044.jpg,"Two tall skyscrapers stand against a bright, textured sky.",0.0856,0.0,0.1282,0.2939
000000475223.jpg,"A faint, indistinct shape is visible in a textured field.",0.0038,0.0,0.3468,0.2283
000000132703.jpg,A silhouette of a person on a wire against a bright sky.,0.0061,0.0,0.1961,0.2209
000000191580.jpg,"A circular, somewhat abstract shape is visible against a textured background.",0.0023,0.0645,0.1261,0.178
000000338624.jpg,A blurry scene with figures and structures visible.,0.0,0.0,0.0625,0.2064
000000060363.jpg,A blurry image shows a building structure against a textured background.,0.1466,0.0,0.2466,0.2532
000000361147.jpg,A white figure stands on a green field.,0.0033,0.0,0.2207,0.2478
000000163117.jpg,"A dark, cloudy region is visible against a speckled background.",0.0,0.0,0.1,0.1896
000000019109.jpg,"A blurry, colorful image of a structure or scene.",0.004,0.0,0.2581,0.225
000000046872.jpg,"A blurry, abstract image with indistinct shapes and colors.",0.002,0.0,0.1235,0.1571
000000278749.jpg,A blurry image featuring a sign with text.,0.2382,0.0,0.2388,0.2109
000000024567.jpg,"Abstract, colorful, and textured visual pattern fills the frame.",0.0,0.0,0.0,0.1521
000000017436.jpg,A silhouette of a church tower against a bright sky.,0.4098,0.0,0.1835,0.2329
000000571313.jpg,"The image is a heavily distorted, abstract field of color.",0.0082,0.0541,0.3468,0.2178
000000450303.jpg,"A blurry, abstract image with indistinct shapes and colors.",0.0017,0.0667,0.1667,0.166
000000577976.jpg,"A distant, indistinct building sits on a low hill.",0.0004,0.0,0.1389,0.251
000000259830.jpg,A classical building facade is visible through a grainy texture.,0.0484,0.0,0.1648,0.198
000000132408.jpg,"A dark, textured image with indistinct shapes visible.",0.0009,0.0,0.102,0.1688
000000577539.jpg,"A colorful, mottled celestial object is visible against a starry background.",0.0,0.0,0.0543,0.1868
000000412531.jpg,"A blurry, abstract image with vertical structural elements visible.",0.0,0.0,0.0556,0.2264
000000366225.jpg,A computer monitor is visible against a textured background.,0.5454,0.0,0.3897,0.3201
000000516316.jpg,"The image is a field of textured, abstract colors.",0.0228,0.0,0.1307,0.1545
000000512776.jpg,"A faint, abstract shape is visible against a textured background.",0.0,0.0,0.1099,0.1871
000000226130.jpg,"Abstract, colorful, and textured pattern fills the entire frame.",0.0003,0.0,0.0556,0.1294
000000274460.jpg,A group of people are gathered outdoors in a bright setting.,0.2588,0.0,0.4792,0.26
000000306700.jpg,"A figure sits atop a large, round object.",0.0,0.1935,0.1124,0.2238
000000261318.jpg,A person is seated at a table in an indoor setting.,0.0492,0.0,0.2475,0.2335
000000281687.jpg,A dense canopy of trees fills the frame against the sky.,0.0007,0.0625,0.1087,0.167
000000144798.jpg,A celestial body is visible against a speckled background.,0.0,0.0,0.0855,0.1984
000000439994.jpg,A blurry outdoor scene with a figure visible in the lower right.,0.001,0.0,0.1075,0.2341
000000203864.jpg,"A blurry, indistinct figure stands in a textured outdoor setting.",0.0,0.0,0.1099,0.1825
000000142472.jpg,A blurry outdoor scene featuring trees and a bright sky.,0.0067,0.0541,0.172,0.2079
000000162732.jpg,A group of people are gathered together outdoors.,0.1353,0.0645,0.3194,0.1891
000000308165.jpg,A figure stands in a field with trees in the background.,0.002,0.0,0.137,0.1272
000000276018.jpg,"A colorful, abstract cosmic cloud of gas and dust.",0.0023,0.0645,0.1515,0.1165
000000154705.jpg,A cluttered desk with computer monitors is visible.,0.0865,0.0,0.1293,0.3152
000000294831.jpg,"A large, diffuse, circular celestial object is visible against a cosmic background.",0.001,0.0,0.0901,0.1487
000000244750.jpg,A blurry image shows some indistinct shapes and a white rectangular object.,0.0141,0.0,0.2505,0.2759
000000011699.jpg,"Figures are depicted in a vibrant, somewhat abstract scene.",0.0108,0.0,0.1111,0.1871
000000201934.jpg,"A blurry, indistinct object is visible against a textured background.",0.0,0.0,0.1,0.2004
000000121153.jpg,"A blurry, rectangular shape is visible in the center of the image.",0.0014,0.0,0.1471,0.2386
000000117525.jpg,"A colorful nebula glows amidst a starry, textured background.",0.0,0.0,0.0926,0.0563
000000136355.jpg,"The image appears to be a blurry, abstract representation of a scene.",0.0003,0.0,0.1786,0.2194
000000414261.jpg,"A dark, cloudy mass looms over a lighter, textured foreground.",0.0,0.0,0.122,0.1503
000000562843.jpg,A still life arrangement of various rounded objects.,0.0008,0.0,0.0935,0.2896
000000413689.jpg,"The image is a heavily distorted, abstract pattern of colors.",0.0005,0.0667,0.1829,0.2102
000000343453.jpg,"A person stands in a snowy, open landscape.",0.1048,0.0,0.1875,0.2844
000000241319.jpg,A blurry outdoor scene with indistinct figures and structures.,0.0028,0.0,0.1852,0.1713
000000527528.jpg,"A faint, blurry object is visible against a textured background.",0.0,0.0588,0.122,0.2529
000000451043.jpg,"A faint, blurry shape is visible against a textured background.",0.0,0.0,0.1099,0.2017
000000025139.jpg,"Swirling, vertical lines create a dynamic, textured pattern.",0.0,0.0,0.0562,0.2365
000000071938.jpg,"A faint, diffuse, irregular shape is visible against a speckled background.",0.0008,0.0526,0.1087,0.1866
000000261036.jpg,A blurry figure stands against a textured background.,0.0218,0.0,0.1685,0.2277
000000445792.jpg,"A colorful, diffuse nebula fills the cosmic expanse.",0.0004,0.0,0.0935,0.1155
000000093154.jpg,"A blurry, indistinct scene with some structural elements visible.",0.0007,0.0,0.1235,0.2219
000000513484.jpg,"The image is a heavily textured, abstract field of color.",0.0003,0.2667,0.1,0.193
000000362434.jpg,Two stylized figures stand together in a scene.,0.004,0.0,0.2871,0.2075
000000357081.jpg,"A white, indistinct shape is visible against a dark background.",0.0,0.0,0.1,0.2102
000000162092.jpg,"A blurry, abstract image with varied tones and light.",0.0005,0.0,0.0855,0.1584
000000550349.jpg,A blurry image of a vehicle is visible.,0.0029,0.0,0.1531,0.251
000000180101.jpg,"A colorful, abstract image with indistinct figures.",0.0003,0.0,0.0806,0.1858
000000452122.jpg,"A faint, elongated shape is visible against a noisy background.",0.0011,0.0714,0.122,0.2385
000000507042.jpg,A blurry image featuring a white animal near a tall structure.,0.0144,0.0,0.0602,0.2817
000000097994.jpg,A blurry image shows some indistinct objects in the center.,0.0,0.0,0.061,0.2488
000000225757.jpg,"The image shows a blurry, abstract pattern with rectangular shapes.",0.0015,0.0,0.122,0.1993
000000289343.jpg,"A faint, blurry figure stands in a textured, indistinct setting.",0.0005,0.0,0.15,0.2113
000000114770.jpg,"The image is a heavily pixelated, abstract pattern of colors.",0.0094,0.0,0.1099,0.1647
000000107087.jpg,"A dark, speckled expanse with faint, bright areas.",0.0,0.0,0.0562,0.187
000000275392.jpg,Two figures stand in a grassy outdoor field.,0.0305,0.0,0.2044,0.2239
000000404922.jpg,"The image is a colorful, abstract pattern with indistinct shapes.",0.0023,0.0,0.1099,0.163
000000189226.jpg,"A blurry, grainy image shows an indoor scene with a figure.",0.0019,0.0,0.1807,0.1858
000000546626.jpg,"A bright, diffuse celestial object is visible against a dark background.",0.0006,0.0645,0.1027,0.2167
000000431848.jpg,A blurry outdoor scene featuring a person standing near a building.,0.0484,0.0606,0.253,0.2302
000000329041.jpg,"A colorful, abstract image with bright red and dark areas.",0.017,0.0,0.1835,0.1654
000000379533.jpg,"A faint, abstract pattern is visible within the textured image.",0.0004,0.0,0.0787,0.2336
000000563702.jpg,"A blurry, textured image suggesting a natural outdoor scene.",0.0,0.0,0.1111,0.1416
000000567011.jpg,"A blurry, indistinct scene with a faint shape visible.",0.0,0.0,0.1235,0.2151
000000184338.jpg,A blurry image shows a white vehicle in an outdoor setting.,0.0014,0.0,0.1364,0.2316
000000104455.jpg,"A blurry, abstract image with faint, circular patterns visible.",0.0,0.0976,0.0617,0.1975
000000186632.jpg,"A blurry, abstract interior scene with muted colors.",0.0007,0.087,0.1124,0.2086
000000293324.jpg,A ship is visible on the water under a bright sky.,0.0013,0.0741,0.0909,0.1851
000000201418.jpg,"A dark, speckled field containing a few bright, irregular patches.",0.0,0.0,0.0787,0.2328
000000430048.jpg,"The image is a heavily distorted, abstract pattern of colors.",0.0026,0.0,0.1227,0.1906
000000209757.jpg,"The image is a field of random, multicolored digital noise.",0.0015,0.0,0.1099,0.2164
000000479030.jpg,"A faint, elongated object is visible against a textured background.",0.0,0.0,0.122,0.2159
000000320664.jpg,"Abstract, textured pattern with faint, curved lines visible.",0.0005,0.2105,0.0467,0.1744
000000354547.jpg,A person is standing in an outdoor setting.,0.092,0.0,0.2203,0.301
000000213605.jpg,"A blurry, abstract image with varied colors and textures.",0.0005,0.0,0.0926,0.1765
000000272566.jpg,"A blurry, abstract scene with varied colors and shapes.",0.0028,0.0,0.1282,0.202
000000365642.jpg,"The image is a field of random, multicolored digital noise.",0.002,0.0,0.1271,0.1986
000000399462.jpg,"A faint, blurry figure is visible against a noisy background.",0.0013,0.0,0.1376,0.2556
000000066926.jpg,"A mottled, textured field with a faint, oval shape visible.",0.0005,0.0,0.122,0.1956
000000401991.jpg,"A diffuse, speckled field with a dark, irregular patch.",0.0024,0.0,0.2366,0.2134
000000165681.jpg,"The image is a highly textured, abstract field of mixed colors.",0.0381,0.1379,0.2174,0.1735
000000152771.jpg,A landscape scene with a horizon line visible.,0.0004,0.0,0.1119,0.1978
000000005060.jpg,A framed portrait hangs on a textured wall.,0.0286,0.0,0.1242,0.2527
000000567740.jpg,Two figures stand outdoors in a somewhat indistinct setting.,0.0514,0.125,0.1709,0.2372
000000271457.jpg,"The image is a field of multicolored, random digital noise.",0.0962,0.0,0.2318,0.2103
000000082807.jpg,A blurry figure stands on a field with a ball nearby.,0.0042,0.0833,0.1818,0.176
000000210394.jpg,"A blurry, indistinct image with a central, rounded shape.",0.0,0.0,0.101,0.2175
000000540466.jpg,"A colorful, abstract shape is visible against a textured background.",0.0011,0.0,0.1099,0.2026
000000063154.jpg,"A faint, indistinct shape is visible within a textured field.",0.0012,0.08,0.15,0.1982
000000484296.jpg,"Abstract, textured pattern with varied light and dark areas.",0.0006,0.0,0.0505,0.1648
000000371472.jpg,"Colorful, nebulous clouds fill the vast expanse of space.",0.0007,0.0,0.0463,0.1425
000000368900.jpg,"The image is a heavily distorted, abstract pattern of colors.",0.0065,0.0,0.1099,0.2317
000000512657.jpg,A blurry scene features figures and a yellow object.,0.0047,0.0,0.2184,0.2866
000000163118.jpg,"A bright, elongated celestial object is visible against a starry background.",0.0,0.0,0.0602,0.1675
000000392722.jpg,A blurry outdoor scene with indistinct structures and foliage.,0.0,0.0,0.0505,0.2258
000000013546.jpg,"The image is a heavily distorted, abstract visual field.",0.0009,0.0,0.1282,0.207
000000498807.jpg,A silhouetted figure is jumping or falling against a bright sky.,0.0,0.0,0.1205,0.1907
000000364297.jpg,"The image is a highly textured, abstract field of color.",0.018,0.129,0.1835,0.1656
000000428562.jpg,"A mottled, abstract pattern of colors fills the frame.",0.0003,0.0,0.1111,0.186
000000410878.jpg,A blurry aerial view shows land and possibly some structures.,0.0,0.0,0.061,0.1268
000000524280.jpg,"A blurry, abstract image with indistinct shapes.",0.0008,0.0,0.1136,0.1945
000000099810.jpg,"The image is a field of abstract, multicolored digital noise.",0.001,0.0,0.0847,0.1608
000000272416.jpg,"A small, oval, light-colored object rests on a textured surface.",0.001,0.0,0.2012,0.261
000000289702.jpg,"A dark, indistinct shape is visible against a textured background.",0.0018,0.1739,0.15,0.1923
000000353051.jpg,"A textured, abstract image with varied tones and shapes.",0.0028,0.0714,0.1282,0.1333
000000042528.jpg,"A faint, abstract shape is visible against a textured background.",0.0026,0.0,0.1376,0.1665
000000349837.jpg,"The image is a textured, abstract pattern of light and dark.",0.007,0.0625,0.1087,0.1783
000000537506.jpg,"A blurry, abstract image featuring figures and colorful shapes.",0.0,0.0833,0.0463,0.1742
000000143931.jpg,"The image is a dark, abstract texture with faint, illegible text.",0.0013,0.0,0.1485,0.2186
000000082812.jpg,"A blurry, abstract image with varied tones and shapes.",0.0011,0.0,0.101,0.1635
000000039956.jpg,Blurred shapes suggest an indoor scene with vertical elements.,0.006,0.0,0.0794,0.234
000000559956.jpg,"A colorful, abstract cosmic cloud fills the entire frame.",0.0003,0.0,0.0617,0.0521
000000491008.jpg,"The image is a highly textured, abstract field of color.",0.0083,0.0,0.0847,0.1643
000000341058.jpg,"A blurry, abstract image with indistinct shapes and colors.",0.0013,0.0714,0.101,0.1498
000000311394.jpg,"A blurry, indistinct figure is visible in the image.",0.0032,0.0,0.1235,0.2145
000000224200.jpg,"A blurry, textured image suggests a scene with figures.",0.0005,0.0,0.1389,0.2263
000000465806.jpg,"Abstract, colorful, and textured visual pattern fills the frame.",0.0016,0.0,0.0617,0.1428
000000320490.jpg,"A blurry, indistinct figure stands against a bright horizon.",0.0,0.0,0.1235,0.2048
000000064718.jpg,A blurry figure is visible against a bright background.,0.0042,0.0,0.1515,0.261
000000014226.jpg,A blurry figure is visible near a structure.,0.0011,0.0,0.1119,0.2195
000000006763.jpg,"A colorful, abstract field of speckled light and shadow.",0.0057,0.0,0.1235,0.14
000000189806.jpg,"Abstract, colorful shapes are visible within the image.",0.0015,0.0,0.0467,0.2086
000000306582.jpg,"A blurry, indistinct image with faint horizontal lines.",0.0003,0.0,0.08,0.1949
000000433204.jpg,A blurry outdoor scene featuring trees and a bright sky.,0.0,0.0,0.1,0.1836
000000426253.jpg,"The image is a field of uniform, textured digital noise.",0.0025,0.0,0.1829,0.2045
000000471567.jpg,"A blurry, abstract image with muted colors and indistinct shapes.",0.0013,0.0,0.1,0.1606
000000167572.jpg,"Abstract, colorful, and textured pattern fills the entire frame.",0.0019,0.0556,0.0505,0.1681
000000338625.jpg,"A blurry image shows a white and dark object, possibly a vehicle.",0.0069,0.0,0.1613,0.2795
000000150726.jpg,"A blurry, abstract image with indistinct shapes and colors.",0.0006,0.0,0.0741,0.165
000000449432.jpg,"A dark, elongated train is visible against a bright, textured background.",0.0,0.0,0.0909,0.209
000000034205.jpg,"A colorful, abstract pattern fills the entire frame.",0.0,0.0,0.0562,0.1407
000000125850.jpg,"A large, circular celestial body dominates the image.",0.0005,0.0,0.102,0.2289
000000174482.jpg,A bicycle is parked near a vehicle on a street.,1.037,0.0,0.5161,0.2917
000000401250.jpg,"A faint, elongated shape is visible against a textured background.",0.0035,0.129,0.15,0.2028
000000462614.jpg,"A blurry, abstract image with indistinct shapes and colors.",0.0686,0.0645,0.1852,0.2006
000000121031.jpg,"Faint, indistinct shapes are visible against a textured background.",0.0102,0.0,0.0556,0.1909
000000243495.jpg,"Abstract, colorful, and textured pattern fills the entire frame.",0.0023,0.0,0.0694,0.1522
000000313130.jpg,"The image is a heavily pixelated, abstract pattern of colors.",0.0,0.0,0.0549,0.2008
000000095843.jpg,A blurry image of a bus is visible.,0.333,0.0769,0.1685,0.2729
000000012062.jpg,"A mottled, abstract field of varied light and color.",0.0006,0.0,0.101,0.2051
000000524456.jpg,Abstract texture with horizontal bands of varying tones.,0.0005,0.0,0.051,0.1829
000000319696.jpg,A rectangular shape is visible against a noisy background.,0.0029,0.0,0.1852,0.2856
000000279714.jpg,A blurry image shows a building and some people.,0.0,0.0606,0.1235,0.2349
000000245173.jpg,"A tall, imposing stone tower rises against a bright sky.",0.3454,0.0541,0.206,0.301
000000558421.jpg,"The image is a field of speckled, multicolored noise.",0.0023,0.0,0.1389,0.2007
