Image_ID,Generated_Caption,CIDEr_Score,SPICE_Score,METEOR_Score,CLIPScore_Score
000000491366.jpg,A person stands in a room with a blue door and white wall.,0.0555,0.0,0.3074,0.1759
000000011511.jpg,"Abstract composition with diagonal streaks of white, gray, blue, and green.",0.0014,0.1778,0.0909,0.1405
000000148730.jpg,Abstract artwork with light brown background and dark brown central shapes.,0.0,0.0,0.0,0.147
000000203629.jpg,"Indoors, people stand in line beneath fluorescent-lit ceiling.",0.0162,0.0488,0.0562,0.2305
000000442746.jpg,A serene forest scene with tall trees and lush green grass.,0.2025,0.1333,0.1261,0.2236
000000347456.jpg,"A serene landscape with a river, trees, and a distant mountain range.",0.002,0.375,0.1351,0.1776
000000046497.jpg,A person in a white hat and pink shirt stands on a boat.,0.3775,0.0526,0.2481,0.311
000000138639.jpg,"A bustling cityscape with tall buildings, trees, and a blue sky.",0.1049,0.0,0.241,0.2651
000000066817.jpg,A white plate with a red and yellow food item on a brown table.,0.139,0.2353,0.3292,0.2683
000000099242.jpg,A person in a black shirt and blue jeans is running.,0.0351,0.0606,0.1807,0.2458
000000483050.jpg,A red and white flag with a central red square on a pole.,0.0058,0.2162,0.1596,0.1964
000000361621.jpg,A small orange dog with perked ears and a white muzzle.,0.0382,0.0,0.2778,0.2375
000000096825.jpg,A snowy landscape with a person skiing down a hill.,0.4597,0.1333,0.5617,0.3372
000000111207.jpg,"Two people in blue jeans, one standing, one sitting, outdoors.",0.0332,0.1176,0.0917,0.2499
000000363840.jpg,A person sits at a desk with a computer monitor and keyboard.,0.1823,0.0,0.531,0.2898
000000092939.jpg,A couple in white attire sits at a table with a red and white cake.,0.162,0.25,0.248,0.3218
000000199681.jpg,A person in a white shirt and black pants is standing in a doorway.,0.0057,0.0645,0.1744,0.1643
000000447342.jpg,"A serene outdoor scene with trees, sky, and a distant mountain range.",0.0061,0.125,0.1689,0.1556
000000051938.jpg,"Snowy landscape with red and blue structures, possibly ski resort.",0.0097,0.0541,0.0735,0.293
000000554156.jpg,A man in a white shirt and black pants is playing tennis.,0.0705,0.0,0.3394,0.304
000000296649.jpg,"A bustling city street with tall buildings, parked cars, and pedestrians.",0.1325,0.3333,0.1925,0.2715
000000487583.jpg,"A cozy living room with a couch, coffee table, and window.",0.0661,0.2308,0.4055,0.1255
000000507975.jpg,A jockey rides a brown horse on a grassy track.,0.0808,0.2941,0.3849,0.2986
000000231879.jpg,"Two people in outdoor setting, one standing, one sitting.",0.056,0.0,0.0585,0.2239
000000445602.jpg,A snowy landscape with a person walking through the snow.,0.2133,0.0625,0.1648,0.261
000000268996.jpg,A green street sign with white text stands in front of a building.,1.2624,0.1212,0.7911,0.3083
000000369442.jpg,A serene forest scene with a large tree and a distant body of water.,0.0043,0.0,0.1744,0.1217
000000212800.jpg,"A white boat with red trim glides through water, carrying passengers.",0.2204,0.0,0.1485,0.3088
000000364102.jpg,Woman in white tank top and black shorts running outdoors.,0.0015,0.2609,0.172,0.3015
000000285788.jpg,Two zebras stand in a grassy field with trees in the background.,0.0733,0.1935,0.3757,0.293
000000513283.jpg,"A person holding a white object, possibly a phone, in an outdoor setting.",0.0069,0.2326,0.1154,0.2106
000000028452.jpg,"A room with a white wall, brown floor, and a window with curtains.",0.0084,0.1081,0.2481,0.2208
000000550084.jpg,"A highway scene with a green sign, trees, and a blue sky.",0.0951,0.08,0.119,0.3022
000000057725.jpg,"Urban cityscape with tall buildings, including a prominent red structure.",0.0331,0.0,0.122,0.2703
000000206025.jpg,A young boy in a suit stands in front of a tall building.,0.8076,0.1176,0.6955,0.2321
000000001268.jpg,A person stands in front of a building with a white wall.,0.0207,0.0606,0.1613,0.1836
000000111951.jpg,"A cozy living room with a couch, coffee table, and window.",0.0079,0.25,0.198,0.162
000000227491.jpg,"A person in a black jacket stands in a snowy, wooded area.",0.0008,0.08,0.1351,0.2881
000000004395.jpg,"A man in a white shirt and black tie, looking to the right.",0.6743,0.0,0.5984,0.2793
000000066706.jpg,"A vibrant, abstract painting with bold colors and dynamic shapes.",0.0019,0.0588,0.1099,0.1567
000000279769.jpg,A banana on a white surface with colorful objects nearby.,0.5696,0.0909,0.344,0.3325
000000482319.jpg,"Two people sitting on a couch, one with long brown hair, one with short black hair.",0.0012,0.093,0.1031,0.2229
000000574315.jpg,"A cat sits on a white surface, possibly a laptop, with a person nearby.",0.2153,0.4324,0.3916,0.3408
000000325114.jpg,"A bathroom with a toilet, red box, and white walls.",0.1354,0.0,0.3413,0.2983
000000403565.jpg,Person riding dirt bike on sandy trail through forested area.,0.219,0.0,0.2166,0.2457
000000142092.jpg,A round pizza with cheese and green toppings on a wooden surface.,0.9308,0.0,0.5612,0.3105
000000106389.jpg,"A cozy room with a guitar, dresser, and colorful objects.",0.0,0.0606,0.1099,0.2198
000000252559.jpg,A tall red brick building with multiple windows and balconies.,0.2241,0.2222,0.2808,0.2876
000000068078.jpg,"A bathroom with a toilet, sink, and orange wall.",0.2649,0.0,0.3444,0.3325
000000062025.jpg,"A bathroom with a sink, mirror, and toilet visible.",0.6303,0.0,0.3553,0.3015
000000490515.jpg,A person skiing down a snowy mountain slope.,0.1718,0.0588,0.2608,0.2935
000000127270.jpg,A person in white shirt and blue shorts running on a track.,0.0008,0.0,0.1613,0.2456
000000472046.jpg,"A modern kitchen with a white countertop, black sink, and blue-tinted windows.",0.4043,0.2308,0.5011,0.2996
000000110884.jpg,"Abstract composition with green, white, and black shapes on a white background.",0.0135,0.0606,0.1613,0.1741
000000050828.jpg,"A cozy bedroom with a bed, nightstand, and window.",0.1082,0.0,0.2366,0.2294
000000140929.jpg,A circular object with a black base and gray top on a white surface.,0.0535,0.0571,0.2457,0.213
000000509735.jpg,A person stands on a dirt path surrounded by green trees and bushes.,0.1128,0.069,0.2719,0.1578
000000147338.jpg,A yellow fire hydrant stands on a sidewalk near a red car.,1.3466,0.0,0.4605,0.3225
000000523194.jpg,"A road with a sidewalk, grass, and a fence in the background.",0.0152,0.0667,0.3094,0.2788
000000382122.jpg,"A large, ornate building with a tall spire stands against a clear blue sky.",0.3594,0.125,0.4326,0.2905
000000151662.jpg,A person in a blue shirt and black pants is walking.,0.0009,0.1622,0.1485,0.2107
000000341828.jpg,"A woman with dark hair sits at a table, wearing a white shirt.",0.0336,0.1429,0.3612,0.1761
000000255718.jpg,A woman in a white dress stands on a stone staircase outdoors.,0.0023,0.2286,0.2843,0.203
000000133778.jpg,"Two cows standing in a grassy field, one brown, one black.",0.1092,0.0541,0.3151,0.3381
000000449190.jpg,"A table with three distinct food items: brown, green, and red.",0.0287,0.1026,0.1807,0.2673
000000370486.jpg,A person in black shirt and pants stands on a gray surface.,0.1226,0.0,0.2151,0.251
000000480212.jpg,"A cluttered table with a phone, can, and various indistinct objects.",0.0272,0.0,0.2446,0.3518
000000284623.jpg,A black cat with green eyes sits on a blue and white rug.,1.203,0.1212,0.6717,0.29
000000187362.jpg,"A person stands on a beach, holding a green object.",0.1953,0.0,0.3468,0.2979
000000147740.jpg,Abstract composition with vibrant colors and dynamic diagonal lines.,0.0009,0.2,0.0463,0.1826
000000412887.jpg,A person sits at a table with a cup of coffee.,0.0026,0.0,0.163,0.1713
000000000285.jpg,A large brown bear with a black nose and dark eyes.,0.6489,0.0,0.5831,0.324
000000347693.jpg,"A room with windows, curtains, and a table with a lamp.",0.0869,0.1622,0.1364,0.2493
000000479248.jpg,"A cozy living room with a bookshelf, lamp, and framed pictures on the wall.",0.0752,0.0,0.38,0.2432
000000249550.jpg,A person in a red and white striped shirt sitting on a couch.,0.0044,0.05,0.1596,0.2115
000000272049.jpg,A large yellow dump truck parked on grass near a wooden fence.,1.7333,0.0556,0.6825,0.3323
000000054164.jpg,"Surfer rides massive wave, crouched low on white surfboard.",0.0018,0.1081,0.1111,0.2864
000000068833.jpg,"A cozy living room with a striped carpet, couch, and coffee table.",0.0039,0.2286,0.1802,0.2218
000000031050.jpg,"A person stands on a white platform, possibly in a museum setting.",0.0034,0.2963,0.3094,0.1824
000000501523.jpg,"A white square object with a black center, possibly a sink or container.",0.061,0.0541,0.3358,0.2986
000000348012.jpg,A pair of pliers with a black handle and silver jaws gripping a yellow object.,0.2746,0.0,0.3467,0.2852
000000016249.jpg,"Indoor scene with people sitting on benches, possibly in a waiting area.",0.0491,0.16,0.2843,0.2661
000000500613.jpg,A large silver bus with red accents driving on a road.,0.0008,0.0714,0.1364,0.2418
000000189310.jpg,"A kitchen with white cabinets, yellow walls, and a white ceiling.",0.0111,0.0488,0.2869,0.2866
000000199977.jpg,A white bird-like figure with a long neck and beak against a blue background.,0.116,0.0,0.3319,0.2085
000000009769.jpg,A red car drives down a snowy road with trees in the background.,0.3143,0.1111,0.4288,0.2876
000000451714.jpg,A skier in red uniform glides down a snowy slope.,0.3467,0.1212,0.3117,0.3157
000000575081.jpg,A person stands in a room with a window and wooden floor.,0.0352,0.1111,0.2884,0.2644
000000099053.jpg,A bowl of food on a blue table with a spoon.,0.8665,0.1,0.4635,0.2661
000000531495.jpg,A serene lake with a distant shoreline under a clear blue sky.,0.001,0.093,0.1333,0.2015
000000369370.jpg,"A table with various food items, including sandwiches and vegetables.",0.296,0.0541,0.5902,0.271
000000347335.jpg,"A plate of food with a fork, likely at a restaurant.",0.813,0.1379,0.5261,0.2725
000000302882.jpg,A man with short black hair and a mustache is pointing at the camera.,0.0692,0.08,0.3292,0.2715
000000575357.jpg,A person in a red shirt stands in a grassy field with trees in the background.,0.0595,0.0714,0.2545,0.1951
000000280325.jpg,A person in a black shirt and blue jeans is standing on a white surface.,0.0029,0.1714,0.1136,0.1876
000000270066.jpg,A motorcycle parked on a street with a green object in the background.,0.5918,0.1923,0.3713,0.27
000000511076.jpg,A person riding a motorcycle on a road at night.,0.0386,0.125,0.4901,0.1826
000000082085.jpg,A blue and yellow train with a red front moves along tracks.,0.2343,0.0741,0.2151,0.2878
000000449996.jpg,"A vibrant outdoor scene with a blue sky, green grass, and a red triangle.",0.0018,0.0606,0.1145,0.2041
000000315187.jpg,A bustling city street with parked cars and buildings under a cloudy sky.,0.0777,0.0769,0.2427,0.2412
000000453040.jpg,"A white plate with food, possibly salad, on a table.",0.1142,0.0,0.4537,0.2062
000000202001.jpg,A person with long hair wearing a blue shirt and pink scarf.,0.0019,0.0,0.1613,0.238
000000489924.jpg,A woman in a blue dress is roller skating on a gray surface.,0.0065,0.1714,0.3957,0.2913
000000033759.jpg,A baseball player in green jersey and white pants is running.,0.3031,0.2667,0.253,0.2898
000000430875.jpg,"A blue sky with green and black objects, possibly a building and vehicles.",0.1837,0.0667,0.3321,0.2356
000000063740.jpg,"A cluttered office space with a desk, computer monitor, and various items.",0.1828,0.0,0.2381,0.2637
000000535306.jpg,A person stands on a red platform near a white tower.,0.0911,0.2581,0.2304,0.2415
000000491757.jpg,A small brown dog with a black nose and tail on a pink surface.,0.2211,0.0,0.4288,0.2522
000000560474.jpg,A car with a person in a white shirt sitting on its roof.,0.3526,0.2667,0.2862,0.235
000000106563.jpg,A large red archway with a white circle in the center.,0.4129,0.1111,0.3409,0.2452
000000481480.jpg,"A cityscape with tall buildings, blue sky, and a brown road.",0.0012,0.0,0.1205,0.1925
000000512403.jpg,"A person in black shirt with pink design, holding a purple object.",0.027,0.0,0.1667,0.2195
000000065288.jpg,Abstract painting with vibrant colors and dynamic brushstrokes.,0.0008,0.4615,0.0746,0.1277
000000449909.jpg,A person in blue shirt and black pants walking outdoors.,0.0358,0.0,0.1099,0.2411
000000099114.jpg,"A bustling city street with buildings, trees, and a crosswalk.",0.3217,0.0,0.3117,0.2998
000000141328.jpg,"A vibrant salad with mixed greens, tomatoes, and possibly cheese.",0.1474,0.2286,0.1829,0.2683
000000151857.jpg,A train station with a platform and a train visible in the background.,0.5095,0.0,0.3713,0.2451
000000278705.jpg,Two people walking on a street with cars and graffiti in the background.,0.4502,0.0606,0.2428,0.3127
000000132544.jpg,"Two people on a beach, one in red, one in white.",0.0003,0.0588,0.0495,0.2086
000000579635.jpg,A surfer rides a large wave on a sunny beach.,0.4647,0.0,0.5111,0.2795
000000034257.jpg,"A vibrant autumn scene with pumpkins, trees, and colorful foliage.",0.001,0.1538,0.1648,0.1991
000000018575.jpg,"A plate of food with bread, meat, and vegetables on a white surface.",0.0578,0.303,0.2818,0.3018
000000368294.jpg,A woman in a yellow dress with pink hair stands in a room.,0.3962,0.0714,0.5667,0.1764
000000445248.jpg,"Two elephants walking on dirt path, surrounded by greenery and trees.",0.4517,0.0,0.2038,0.2866
000000568213.jpg,"Two players on a field, one in white, one in green, engaged in a sport.",0.0105,0.2162,0.2662,0.3103
000000052507.jpg,"Surfer walks along beach, carrying yellow surfboard.",0.2079,0.1875,0.1136,0.3416
000000528399.jpg,"A table with various dishes, including a bowl of soup and a plate of food.",0.163,0.1538,0.3543,0.3186
000000199395.jpg,A beach scene with a kite flying in a clear blue sky.,0.8673,0.1176,0.477,0.3523
000000350488.jpg,"A zebra stands in shallow water, surrounded by tall grasses.",0.5097,0.0556,0.1568,0.3621
000000095862.jpg,"A baseball field with players, dugout, and stands visible.",0.3914,0.0,0.2315,0.2983
000000546826.jpg,A red plastic object with a circular hole and a green cylindrical item.,0.1081,0.0833,0.3677,0.3147
000000383621.jpg,A large white airplane with red accents flies through a cloudy sky.,0.8425,0.0571,0.4796,0.2471
000000571893.jpg,A vibrant abstract painting with bold colors and dynamic brushstrokes.,0.003,0.2069,0.122,0.1418
000000489339.jpg,A woman with long brown hair wearing a black shirt.,0.2292,0.1481,0.2808,0.2416
000000243989.jpg,A person in a blue shirt and red hat stands outdoors.,0.0014,0.0625,0.1485,0.2769
000000010764.jpg,A baseball player in white uniform running on a dirt field.,0.5464,0.0541,0.5556,0.2661
000000276284.jpg,A blue motorcycle parked on a street at night.,1.1924,0.0526,0.5264,0.3369
000000537964.jpg,Person in red jacket and black pants walking through a forest.,0.0764,0.0,0.1681,0.2678
000000121417.jpg,A person sits on a bench with a pink umbrella in a city setting.,1.0546,0.1538,0.538,0.3389
000000112298.jpg,A person in a black outfit with a white face mask.,0.0456,0.0,0.4416,0.2231
000000213830.jpg,A person in blue shirt and shorts is playing tennis on a green court.,0.6662,0.0769,0.5628,0.3481
000000218249.jpg,A McDonald's meal with fries and a burger on a tray.,0.8193,0.1538,0.6158,0.3101
000000429718.jpg,A train travels along tracks through a rural landscape with trees and mountains in the background.,0.1882,0.0769,0.3439,0.2271
000000177489.jpg,Two people sitting at a table in a room with a white wall.,0.758,0.0556,0.6162,0.2712
000000292330.jpg,A brown dog wearing a red collar is sniffing a black object.,0.6698,0.0,0.531,0.303
000000229753.jpg,A forest scene with tall trees and a cloudy sky.,0.0528,0.0,0.1099,0.1868
000000016439.jpg,Abstract artwork with vibrant colors and geometric shapes on canvas.,0.0027,0.0,0.15,0.1985
000000540280.jpg,A silver car with a black stripe driving on a brown road.,0.0669,0.1053,0.2151,0.1569
000000419379.jpg,"Two trays of food on wooden table, one with green label.",0.029,0.1905,0.1205,0.2319
000000164885.jpg,Person skiing down snowy slope with trees in background.,0.024,0.0,0.2083,0.2839
000000088951.jpg,A person sits on a bench in a park-like setting with trees and grass.,0.2787,0.0,0.5361,0.2695
000000499181.jpg,"A bustling city street with buildings, cars, and pedestrians.",0.0251,0.0,0.1389,0.2537
000000226802.jpg,"A colorful outdoor scene with trees, sky, and a red object.",0.0251,0.2941,0.253,0.2366
000000117719.jpg,Abstract composition of vibrant colors and shapes on a dark background.,0.0021,0.0625,0.1364,0.1823
000000298251.jpg,A light brown wooden floor with darker streaks and a white rectangular object.,0.0013,0.1935,0.1176,0.1835
000000452321.jpg,A red bus with yellow lettering is parked in front of a building.,0.9005,0.0,0.6618,0.3176
000000224724.jpg,"A bustling cityscape with tall buildings, trees, and a busy street.",0.0417,0.0,0.163,0.2198
000000375015.jpg,A large brown dog with a white muzzle standing on a dirt path.,0.1089,0.0,0.3713,0.2576
000000125062.jpg,A blurry black and white photograph of a kitchen scene.,0.0161,0.0,0.1376,0.1918
000000231097.jpg,A bowl of salad with various vegetables and a spoon.,0.0071,0.1667,0.1835,0.2854
000000044068.jpg,A wooden chair with a red cushion and a small red object on it.,0.3994,0.0769,0.3916,0.2896
000000384527.jpg,"A cozy living room with a green chair, brown table, and white walls.",0.1032,0.1667,0.3713,0.2825
000000084031.jpg,"A baseball stadium with a green field, red dirt, and white stands.",0.3124,0.5,0.2505,0.239
000000173830.jpg,"A skier in black gear descends snowy slope, surrounded by trees.",0.3603,0.0,0.253,0.3188
000000094852.jpg,"A large brown animal, possibly a rhinoceros, stands in tall grass.",0.2336,0.0488,0.5114,0.2761
000000193674.jpg,"A person stands on a beach, facing the ocean.",0.1245,0.125,0.5506,0.2524
000000466085.jpg,"A cozy bedroom with a bed, dresser, and window.",0.0064,0.0645,0.2581,0.2028
000000007991.jpg,A plate of food with orange and green items on a white surface.,0.3078,0.093,0.4745,0.3184
000000313783.jpg,A plate of food with a large brown item and green vegetables.,0.2909,0.2,0.4373,0.2769
000000226147.jpg,Woman in white shirt eating salad at a table with flowers.,0.2034,0.0588,0.6113,0.2615
000000126110.jpg,Abstract composition of yellow and blue vertical stripes.,0.0716,0.1667,0.1124,0.165
000000027186.jpg,A young girl in a pink dress stands in front of a window.,0.3667,0.125,0.5804,0.2605
000000134689.jpg,"A giraffe stands in a grassy field, facing right.",0.4592,0.3043,0.4808,0.3391
000000355905.jpg,A small white dog with brown ears running on a beach.,0.8093,0.2222,0.4482,0.3625
000000480936.jpg,A woman with long brown hair sits on a green chair.,0.1124,0.08,0.219,0.2671
000000546823.jpg,"A bustling city street with buildings, trees, and a clear blue sky.",0.0361,0.1,0.1163,0.2786
000000348708.jpg,A white bowl with brown food sits on a wooden table.,0.6107,0.0,0.3876,0.3259
000000035682.jpg,A person sits at a table with a plate of food.,0.8963,0.0541,0.7081,0.2944
000000516677.jpg,A snowy mountain scene with people standing and sitting on a slope.,0.4415,0.2667,0.5612,0.2996
000000192047.jpg,"A white room with a doorway, possibly a bathroom or bedroom.",0.1493,0.1875,0.3125,0.2871
000000414795.jpg,"A beach scene with sand, water, and indistinct figures in the distance.",0.0012,0.069,0.102,0.208
000000157601.jpg,"A woman with long black hair sits at a table, eating a sandwich.",0.3969,0.1875,0.4376,0.2502
000000444275.jpg,Two white vehicles parked on gray asphalt near green trees.,0.0162,0.0,0.05,0.2494
000000531771.jpg,Two stacked black ovens with glass doors in a kitchen setting.,0.1257,0.0606,0.3803,0.3057
000000328337.jpg,A person in a red shirt and blue jeans is holding a white ball.,0.3065,0.0,0.5951,0.2642
000000361571.jpg,A dog wearing a hat is looking to the left.,1.1829,0.0,0.5473,0.324
000000470952.jpg,A person in a red jacket and white pants stands on a snowy surface.,0.1904,0.0,0.5186,0.3103
000000520301.jpg,"A dog sits in a car, looking out the window.",0.8723,0.0,0.6181,0.3381
000000414510.jpg,"A busy street scene with parked cars, trees, and a large red truck.",0.1253,0.0,0.3713,0.2296
000000405432.jpg,A white room with a red object and a yellow item on a shelf.,0.038,0.0606,0.3947,0.2291
000000175443.jpg,A person in a red shirt is holding a green plant with pink flowers.,0.0764,0.1481,0.3292,0.2076
000000130566.jpg,A yellow vehicle travels along a dirt road through a forested area.,0.1824,0.0,0.2843,0.2013
000000197870.jpg,"A person stands on a bridge, looking out over a body of water.",0.0009,0.15,0.2128,0.1936
000000425361.jpg,A person in a white shirt holding a white object.,0.0792,0.2353,0.3117,0.2377
000000163951.jpg,"A hand holding a red object, with a banana nearby.",0.3893,0.2105,0.3413,0.2815
000000501368.jpg,"A woman with long black hair in a white shirt, looking down.",0.2458,0.08,0.4032,0.2793
000000389197.jpg,Person surfing on blue board in ocean with white waves.,0.2719,0.15,0.2896,0.302
000000205324.jpg,"A serene outdoor scene with a lake, trees, and a grassy field.",0.0961,0.0526,0.1667,0.2032
000000289393.jpg,"Two dogs running on a yellow surface, possibly a beach.",0.0008,0.0952,0.1099,0.1984
000000235836.jpg,A person in a red shirt sits on a lawn chair outdoors.,0.0019,0.0,0.2023,0.2676
000000146498.jpg,"A highway scene with a green sign, trees, and a tall metal structure.",0.0261,0.0625,0.2428,0.2478
000000089556.jpg,"A parking lot with multiple cars, including a silver SUV and a green car.",0.2093,0.08,0.2632,0.3186
000000030675.jpg,A train with a yellow front and black wheels on a track.,0.3203,0.4348,0.3094,0.2761
000000074256.jpg,"Three people standing in a line, facing the camera.",0.0528,0.0,0.3472,0.2788
000000419201.jpg,A grassy hill with a metal structure and blue sky in the background.,0.0643,0.0606,0.2921,0.2532
000000498286.jpg,"A person with dark hair sits at a table, possibly eating.",0.0253,0.1765,0.2101,0.1711
000000003156.jpg,"A man in a suit sits in a chair, looking down at something.",0.0688,0.0,0.3982,0.223
000000402992.jpg,A brown horse with a white mane and tail running through a grassy field.,0.0005,0.1875,0.1342,0.209
000000360097.jpg,"A blurry scene with various colored objects, possibly clothing, on a shelf.",0.0015,0.3846,0.2505,0.2432
000000532129.jpg,A round pizza with cheese and tomato sauce on a white plate.,0.4869,0.2353,0.3757,0.3054
000000072852.jpg,A blurry nighttime scene of a street with a white building and a green sign.,0.1102,0.0556,0.3912,0.2778
000000155571.jpg,"A baby elephant stands in a grassy field, facing away from the camera.",0.4564,0.0526,0.4412,0.2766
000000029393.jpg,"A person stands on a white surface, possibly a boat, in a natural setting.",0.0311,0.0,0.3495,0.2258
000000353027.jpg,A hand holds a slice of pizza with cheese and pepperoni toppings.,1.7343,0.05,0.7151,0.3074
000000209972.jpg,"A tall, thin structure stands on a sandy beach with ocean waves in the background.",0.148,0.0526,0.3543,0.2637
000000033368.jpg,"A person stands on a snowy surface, wearing a white jacket and black pants.",0.0904,0.0,0.5662,0.2064
000000319935.jpg,"A cozy living room with a couch, coffee table, and large window.",0.4206,0.0,0.4745,0.2339
000000492758.jpg,"A cozy living room with a couch, lamp, and large windows.",0.4615,0.1463,0.3431,0.2737
000000459272.jpg,"A person in a yellow shirt sits at a table, holding a phone.",0.166,0.2941,0.4376,0.2284
000000251537.jpg,"A red surface with green and brown objects, possibly food items.",0.0207,0.0645,0.163,0.2549
000000549136.jpg,A person in a red shirt stands on a tall pole outdoors.,0.0031,0.0667,0.1961,0.2634
000000533958.jpg,A colorful fruit salad on a white plate with a silver rim.,0.5261,0.0,0.4796,0.2223
000000367082.jpg,A woman with long dark hair sits on a couch in a living room.,0.0805,0.1875,0.3074,0.2434
000000071711.jpg,A large white tent with blue signs and a green base.,0.0191,0.1538,0.1807,0.1948
000000139260.jpg,A toy boat with a red stripe and white top on a table.,0.0682,0.0,0.3612,0.2686
000000167353.jpg,"A large, ornate wooden clock hangs on a white wall.",0.973,0.0,0.4537,0.3337
000000530099.jpg,A nighttime scene with a building featuring a lit-up sign.,0.0,0.1176,0.1271,0.1854
000000290248.jpg,A person in a black hat and red shirt stands in front of a building.,0.0067,0.087,0.3912,0.2391
000000452793.jpg,A modern kitchen with stainless steel appliances and wooden cabinets.,0.538,0.0,0.5111,0.2678
000000569565.jpg,"A scenic road with trees, buildings, and a clear blue sky.",0.0756,0.125,0.1681,0.2225
000000450399.jpg,Abstract painting with diagonal streaks of various colors and textures.,0.0009,0.16,0.0549,0.1343
000000541773.jpg,A person in black pants and shirt stands near a window.,0.0307,0.1,0.3431,0.2556
000000507037.jpg,People gathered outdoors near a white building with a flag.,0.1569,0.0,0.3512,0.3057
000000575372.jpg,"A street scene with traffic lights, a sign, and a mountainous backdrop.",0.0951,0.3704,0.418,0.3105
000000090003.jpg,A black dog with a red collar runs across a grassy field.,0.1334,0.1053,0.3042,0.3308
000000031217.jpg,Person in blue shirt and shorts skiing on snowy slope.,0.0943,0.0,0.1099,0.2206
000000274272.jpg,A large bus with red lights and a yellow sign on a city street.,0.6375,0.0513,0.6541,0.3184
000000108440.jpg,"A bridge spans a river, supported by three pillars in a rural setting.",0.0343,0.0909,0.1456,0.2449
000000047801.jpg,"A smiling woman in a blue shirt, holding a white object outdoors.",0.132,0.0,0.263,0.2106
000000322163.jpg,Two men in white shirts stand at a white counter with various items.,0.0769,0.0,0.1765,0.2336
000000376278.jpg,"A zebra stands in a grassy field, facing left.",0.2703,0.3333,0.463,0.3259
000000250282.jpg,Abstract composition of vertical lines in various shades of gray.,0.0026,0.0,0.1103,0.1279
000000357060.jpg,A hand holding a brown object against a gray background.,0.0,0.0541,0.0549,0.1844
000000506707.jpg,A group of people running on a dirt path in a park.,0.1465,0.0526,0.4429,0.1824
000000311180.jpg,"A hand holding a green object, possibly a plant or leaf.",0.384,0.1935,0.4055,0.3076
000000288062.jpg,A green circular object with a white center on a blue background.,0.0455,0.0741,0.1613,0.2037
000000182923.jpg,A person in white shorts and shoes is running on a green field.,0.0092,0.0,0.4745,0.2979
000000571264.jpg,A black and white photograph of a dog running in a field.,0.2572,0.129,0.5157,0.1705
000000108244.jpg,A person in a black shirt sits in a white chair.,0.1775,0.0,0.3713,0.2109
000000378116.jpg,A person riding a motorcycle on a dirt road.,0.7363,0.1935,0.6543,0.1807
000000312192.jpg,A plate of food with red meat and green vegetables on a table.,0.7321,0.0556,0.7911,0.2529
000000529939.jpg,A person walks down a street with buildings and parked cars visible.,0.0242,0.0,0.1471,0.1936
000000393226.jpg,A white bus with blue trim travels down a city street.,0.0476,0.0,0.1205,0.3015
000000442480.jpg,A nighttime cityscape with illuminated buildings and a dark sky.,0.0731,0.129,0.1099,0.1958
000000152870.jpg,A guitar leaning against a tree in a natural outdoor setting.,0.0027,0.1765,0.2323,0.178
000000363207.jpg,A person in white shirt and black pants stands in a room.,0.0019,0.2609,0.1351,0.2394
000000505573.jpg,A black cat wearing a red collar sits on a white surface.,0.2304,0.0,0.436,0.2786
000000561335.jpg,A person riding a green and white vehicle through a forested area.,0.0813,0.2222,0.2302,0.2637
000000009483.jpg,A man in black shirt and pants stands in a room with a window.,0.1874,0.0714,0.4819,0.2698
000000293804.jpg,"A cozy living room with a fireplace, couch, and bookshelf.",0.3374,0.0,0.6181,0.2954
000000196185.jpg,A black airplane flies through a gray sky with a blue horizon.,0.1066,0.0,0.1786,0.2759
000000407403.jpg,A white object with yellow accents on a black background.,0.4176,0.0,0.5952,0.262
000000309484.jpg,"A person is holding a yellow object, possibly a bag, in their hand.",0.0924,0.0714,0.4563,0.1891
000000468332.jpg,"A family of three in a park, with a child on a swing.",0.1551,0.0769,0.2518,0.2394
000000400367.jpg,"A nighttime scene with a road, streetlights, and a dark sky.",0.0014,0.0,0.1818,0.2925
000000371552.jpg,A person in green shirt and black pants running on grass.,0.2457,0.1333,0.3731,0.2695
000000522889.jpg,"A person stands on a blue surface, possibly a pool or floor.",0.0374,0.16,0.2551,0.2372
000000462728.jpg,"A person stands on a surfboard in the ocean, riding a wave.",0.0815,0.0,0.3841,0.2859
000000042888.jpg,A forest scene with a white sign featuring red lettering.,0.1207,0.0526,0.1835,0.3066
000000269942.jpg,A car driving on a road with a visible traffic light.,0.6838,0.0556,0.4848,0.301
000000455555.jpg,"Two people on a white floor, one kneeling, one standing.",0.0166,0.0,0.1875,0.2209
000000152465.jpg,"A black tire lies on a concrete surface, with a red object nearby.",0.3095,0.0588,0.3713,0.3047
000000101420.jpg,A person with dark hair sits on a red couch in a room.,0.0755,0.16,0.328,0.2598
000000261732.jpg,A person stands in front of a large digital screen displaying information.,0.0003,0.0571,0.1075,0.2056
000000483999.jpg,"Indoors, people gather around a table with various items.",0.2104,0.0,0.2976,0.2747
000000241602.jpg,"A bathroom with a bathtub, toilet, and decorative wall elements.",0.1538,0.3077,0.5319,0.3418
000000058029.jpg,"A small room with a bed, window, and door visible.",0.0742,0.3636,0.2808,0.2573
000000203580.jpg,A purple building with a colorful umbrella on a sidewalk.,0.7277,0.0541,0.4121,0.2786
