Image_ID,Generated_Caption,CIDEr_Score,SPICE_Score,METEOR_Score,CLIPScore_Score
000000187362.jpg,"A lone figure stands against a vast, bright horizon.",0.0394,0.16,0.1111,0.2568
000000147740.jpg,"A woman in a bright top stands in a busy, colorful market scene.",0.0827,0.1622,0.2271,0.2817
000000412887.jpg,"A blurry, close-up image of a person's face.",0.1362,0.0714,0.295,0.2008
000000000285.jpg,A close-up of a brown bear looking directly at the viewer.,0.7255,0.1212,0.4076,0.3289
000000347693.jpg,An artist's studio with easels and a large window.,0.0254,0.0606,0.1111,0.2659
000000479248.jpg,A dimly lit room features a television displaying a close-up image.,0.0187,0.1111,0.1095,0.2944
000000249550.jpg,A bed with a patterned cover sits near a small table.,0.6074,0.0,0.3683,0.311
000000272049.jpg,A vintage yellow truck is parked outdoors on a grassy area.,0.7606,0.0556,0.4959,0.3298
000000054164.jpg,"A surfer rides a large, powerful ocean wave.",0.0,0.0606,0.1685,0.2883
000000068833.jpg,"A dimly lit, richly textured interior space with a central bar.",0.059,0.1818,0.1818,0.2771
000000031050.jpg,A still life features dried flowers in a vase on a white surface.,0.6534,0.087,0.5022,0.2783
000000501523.jpg,"A dark, blob-like shape is centered on a white square surface.",0.0236,0.1143,0.2778,0.2455
000000348012.jpg,"A dark silhouette of scissors against a bright, glowing background.",0.2629,0.2609,0.25,0.2786
000000016249.jpg,Musicians perform on a stage in an indoor setting.,0.0023,0.3478,0.1111,0.1833
000000500613.jpg,A white bus is parked in a large outdoor lot.,0.7142,0.0741,0.5439,0.2595
000000189310.jpg,A brightly lit room with yellow walls and some furniture.,0.1643,0.15,0.3156,0.3027
000000199977.jpg,"A white, cloud-like figure with a small object near its head.",0.0005,0.0556,0.099,0.217
000000009769.jpg,A red SUV is driving on a snowy road near houses.,0.0676,0.1714,0.2548,0.3201
000000451714.jpg,A skier stands on a snowy slope wearing winter gear.,0.3867,0.069,0.4573,0.2898
000000575081.jpg,A person stands in a room with their arm raised.,0.0897,0.2,0.2485,0.283
000000099053.jpg,"A close-up view of a bowl of spicy, saucy noodles.",0.2539,0.0541,0.3156,0.26
000000531495.jpg,A busy marina with boats docked under a bright blue sky.,0.4598,0.0,0.2869,0.2861
000000369370.jpg,"A close-up of a colorful, textured food arrangement.",0.0004,0.0541,0.125,0.249
000000347335.jpg,A plate of food with a dark topping is presented.,0.8586,0.1429,0.5319,0.2427
000000302882.jpg,A person is holding a comb in a dark setting.,0.005,0.2222,0.4901,0.2559
000000575357.jpg,A dog runs in a grassy field near a hoop.,0.6775,0.0833,0.4998,0.342
000000280325.jpg,Graffiti text and a stylized face appear on a textured background.,0.2837,0.1875,0.1485,0.3027
000000270066.jpg,A white sport motorcycle is parked indoors against a colorful backdrop.,0.5411,0.125,0.4482,0.2512
000000511076.jpg,People are gathered on a boat deck under a canopy.,0.0034,0.1333,0.1648,0.2211
000000082085.jpg,A train passes by on tracks near a building.,0.4734,0.2963,0.4133,0.2489
000000449996.jpg,An airport tarmac with aircraft under a bright sky.,0.0591,0.125,0.101,0.3022
000000315187.jpg,A vintage bus drives past older city buildings.,0.1727,0.0,0.1685,0.3184
000000453040.jpg,Two figures sit in a car outdoors.,0.0005,0.0,0.1136,0.1824
000000202001.jpg,A person in a dark sweater points with a finger.,0.0055,0.3125,0.2345,0.252
000000489924.jpg,A person's lower body in a blue outfit is visible.,0.0013,0.0,0.1648,0.2463
000000033759.jpg,A baseball player swings at a pitch behind a fence.,0.4362,0.2667,0.3297,0.3037
000000430875.jpg,Two vehicle lights are visible against a bright sky.,0.4133,0.0741,0.3758,0.2773
000000063740.jpg,A computer workstation with two monitors sits on a desk.,0.761,0.2727,0.6233,0.2688
000000535306.jpg,A large crane looms over a vehicle near trees.,0.0,0.2143,0.1111,0.1913
000000491757.jpg,A small dog sits on a bed in a blurry room.,0.2959,0.0667,0.4043,0.2837
000000560474.jpg,Crowd watches a parade or event from a vehicle.,0.0,0.3226,0.101,0.2413
000000106563.jpg,"A large, arched glass ceiling covers an interior space with a clock.",0.2609,0.1212,0.4,0.3176
000000481480.jpg,A train is visible on tracks under a bright sky.,0.0011,0.0,0.2,0.2263
000000512403.jpg,"A still life features a flower, feathers, and a vase.",0.0688,0.0909,0.1271,0.2688
000000065288.jpg,People gather outdoors near a brightly patterned bench.,0.0207,0.1667,0.2107,0.2827
000000449909.jpg,A person in a blue jacket stands near a tree in a field.,0.0351,0.0,0.2128,0.2556
000000099114.jpg,"A dark, grainy image shows an indoor scene with some light.",0.0,0.0,0.0676,0.1587
000000141328.jpg,"A colorful, mixed pasta salad is presented in a bowl.",0.6149,0.4,0.2439,0.3293
000000151857.jpg,A vintage train is visible at a dark station platform.,0.4387,0.0909,0.2439,0.2925
000000278705.jpg,Skateboarders ride near parked cars in an urban setting.,0.4007,0.1765,0.2315,0.3298
000000132544.jpg,Cricket players compete on a field under bright lights.,0.0,0.0625,0.0505,0.2299
000000579635.jpg,A surfer rides a large wave in the ocean.,0.4466,0.1081,0.4543,0.2739
000000034257.jpg,A basket of carrots sits among lush green foliage.,0.0007,0.0541,0.1235,0.3035
000000018575.jpg,A colorful spread of food is presented on a platter.,0.0529,0.25,0.2345,0.2651
000000368294.jpg,A woman is operating a printing press machine.,0.0566,0.0769,0.2203,0.2788
000000445248.jpg,Several elephants are standing together in a dusty enclosure.,0.616,0.0769,0.2581,0.311
000000568213.jpg,Two soccer players compete on a green field during a match.,0.1309,0.1875,0.241,0.3135
000000052507.jpg,A surfer rides a wave with a surfboard in the ocean.,0.5365,0.1714,0.4848,0.3047
000000528399.jpg,A cluttered table displays food items and jars.,0.0794,0.32,0.1869,0.2747
000000199395.jpg,A colorful kite flies above a sandy beach and ocean.,0.8006,0.2581,0.5625,0.3394
000000350488.jpg,"A striped zebra stands in a grassy, outdoor environment.",0.2297,0.125,0.1948,0.3479
000000095862.jpg,Baseball game in progress with spectators in the foreground.,0.0431,0.2222,0.3155,0.3145
000000546826.jpg,Brightly colored office supplies and a red ring are visible.,0.0464,0.16,0.1879,0.3711
000000383621.jpg,"A small aircraft flies against a bright, hazy sky.",0.183,0.1333,0.1852,0.2888
000000571893.jpg,A room interior shows a fireplace with books and a reflective surface.,0.3204,0.129,0.2381,0.2966
000000489339.jpg,"A stylized figure is depicted against a bright, abstract background.",0.0012,0.16,0.15,0.182
000000243989.jpg,A person in a white shirt with an American flag stands outdoors.,0.0012,0.0,0.1471,0.2913
000000010764.jpg,A baseball player squats in a fielding position on the field.,0.1374,0.1143,0.2778,0.3147
000000276284.jpg,A motorcycle is parked in a dimly lit parking lot at night.,2.2195,0.0,0.9273,0.3694
000000537964.jpg,"A red fire hydrant stands in a dense, autumnal forest.",0.9777,0.0,0.378,0.4136
000000121417.jpg,A person with an umbrella sits on steps outdoors.,0.6119,0.2051,0.5506,0.3105
000000112298.jpg,A silhouetted man stands in front of a shelf with objects.,0.2044,0.1481,0.4295,0.3386
000000213830.jpg,Two soccer players compete on a field during a match.,0.1083,0.16,0.2,0.2693
000000218249.jpg,A close-up of fast food items in a container.,0.0625,0.0,0.1852,0.3191
000000429718.jpg,A train sits on curved tracks near a railway signal.,0.2341,0.1739,0.3153,0.2771
000000177489.jpg,Two young adults are seated at a table indoors.,0.2553,0.0571,0.4889,0.2808
000000292330.jpg,A dog sniffs something on a dirt field.,0.7705,0.1429,0.5215,0.3281
000000229753.jpg,Giraffes stand tall among palm trees against a bright sky.,0.2905,0.0588,0.3849,0.3184
000000016439.jpg,A laptop sits on a desk next to a lit table lamp.,1.0366,0.25,0.7361,0.3579
000000540280.jpg,A person holds an open umbrella against a dark background.,0.1592,0.1143,0.3468,0.3572
000000419379.jpg,A tray of round baked goods sits on a counter.,0.1414,0.2051,0.4573,0.2688
000000164885.jpg,A skier stands on a snowy slope with mountains in the background.,0.266,0.1379,0.4,0.2849
000000088951.jpg,An elderly person sits outdoors with a dog near trees.,0.2388,0.1026,0.2953,0.3357
000000499181.jpg,"A street scene with a large ""FIRST AVENUE"" sign at night.",0.1822,0.069,0.4076,0.3452
000000226802.jpg,A street scene featuring traditional buildings and vehicles under a bright sky.,0.0787,0.1935,0.1961,0.27
000000117719.jpg,A dimly lit bar showcases shelves filled with bottles.,0.5176,0.0769,0.1587,0.2944
000000298251.jpg,Zebras and other animals graze in a grassy savanna landscape.,0.0073,0.0645,0.3849,0.3252
000000452321.jpg,"A red bus labeled ""Maidenhead 75"" is parked near a building.",0.5351,0.0,0.3331,0.3723
000000224724.jpg,A busy street scene with storefronts and tall buildings.,0.0153,0.0,0.1389,0.2673
000000375015.jpg,A dark dog is partially visible against a bright background.,0.0016,0.069,0.3501,0.2456
000000125062.jpg,A pile of small white teddy bears rests near a book.,0.9476,0.0909,0.4055,0.3518
000000231097.jpg,"A dark, abstract image featuring curved, indistinct shapes.",0.0,0.0,0.0562,0.2045
000000044068.jpg,"A dark, blurry image of a person seated in a chair.",0.3469,0.2308,0.4848,0.2969
000000384527.jpg,"A cozy, somewhat cluttered living room scene with furniture and a table.",0.1628,0.1765,0.3042,0.2817
000000084031.jpg,Baseball players play on a field in front of a large building.,0.2145,0.3448,0.3718,0.3093
000000173830.jpg,A snowboarder rides down a snowy slope.,0.1802,0.0,0.3995,0.3086
000000094852.jpg,Two elephants stand in tall grass amidst trees.,0.2541,0.0571,0.2388,0.3098
000000193674.jpg,Silhouettes of people walking on a bright beach at sunset.,0.0095,0.0714,0.2287,0.174
000000466085.jpg,An interior view shows a counter and wooden paneling.,0.0018,0.2222,0.1389,0.2712
000000007991.jpg,"A plate of bright orange, round food items is shown.",0.1854,0.2326,0.1875,0.3425
000000313783.jpg,A grilled steak is presented on a white plate with cutlery.,0.0766,0.087,0.3126,0.3228
000000226147.jpg,People are gathered around a table with food.,0.2394,0.129,0.2752,0.2478
000000126110.jpg,"A blurry view through a window shows a bright, indistinct scene.",0.0951,0.1765,0.163,0.2404
000000027186.jpg,A young girl stands in front of a window and dark furniture.,0.368,0.0,0.5604,0.2778
000000134689.jpg,A giraffe stands tall in a grassy savanna under a cloudy sky.,0.4573,0.1818,0.5515,0.3428
000000355905.jpg,"A white dog runs across a dark, open landscape.",0.4156,0.08,0.3788,0.3171
000000480936.jpg,A woman in a patterned dress sits and eats a meal.,0.1874,0.2963,0.481,0.3196
000000546823.jpg,A bustling city square with historic buildings and trees.,0.0361,0.0571,0.1111,0.3152
000000348708.jpg,"A banana rests next to a small, round, light-colored object.",0.3497,0.05,0.446,0.3323
000000035682.jpg,A dimly lit table setting with food and dishes is visible.,0.0742,0.0,0.1364,0.2639
000000516677.jpg,Hikers gather on a snowy mountain slope under a blue sky.,0.0827,0.1481,0.1205,0.3032
000000192047.jpg,A blurry interior view of a room with a wall and counter.,0.0089,0.1379,0.1667,0.2844
000000414795.jpg,A large herd of elephants is gathered in a dusty outdoor setting.,0.8506,0.0741,0.436,0.3455
000000157601.jpg,A person is seen near a window with a child.,0.006,0.3333,0.2675,0.1774
000000444275.jpg,Two objects sit on a gravel area against a fence.,0.2849,0.0,0.4092,0.2664
000000531771.jpg,"A black, modern double oven range is shown in a kitchen setting.",0.1075,0.069,0.3757,0.311
000000328337.jpg,A young boy in a red jacket stands against a striped wall.,0.239,0.16,0.3351,0.2732
000000361571.jpg,A dog wearing a cap is shown in a close-up portrait.,0.8632,0.0606,0.3876,0.3323
000000470952.jpg,Two people ski outdoors in a snowy environment.,0.1198,0.2353,0.3194,0.2805
000000520301.jpg,A brown dog looks out of a window into a bright outdoor scene.,0.7188,0.0667,0.609,0.3135
000000414510.jpg,A person sits on a bicycle near a busy road.,0.3549,0.0769,0.3849,0.3362
000000405432.jpg,A blurry image shows various objects on a light surface.,0.0033,0.1333,0.2808,0.2407
000000175443.jpg,"A teddy bear sits amidst a vibrant, starry forest scene.",0.5119,0.1818,0.4121,0.2546
000000130566.jpg,A passenger train travels along a railway line through green countryside.,0.2039,0.125,0.3748,0.3069
000000197870.jpg,A white chicken stands near a dark wooden structure outdoors.,0.7408,0.2105,0.3468,0.3352
000000425361.jpg,A man sits at a table with food and drinks.,0.2107,0.0,0.5379,0.2834
000000163951.jpg,"A whimsical, stylized figure sits on a small vehicle.",0.0435,0.1143,0.1852,0.2328
000000501368.jpg,A person with dark hair is visible against a bright blue background.,0.2704,0.1961,0.4018,0.272
000000389197.jpg,A child floats in a bright blue swimming pool.,0.0209,0.0526,0.3444,0.3042
000000205324.jpg,A person plays on a grassy field near trees.,0.0038,0.0541,0.2698,0.3074
000000289393.jpg,A cow and a deer stand near a building entrance.,0.1301,0.0,0.206,0.2323
000000235836.jpg,A child plays with a ball in a grassy yard near a house.,0.2946,0.16,0.6166,0.3018
000000146498.jpg,Street signs indicate lane and avenue in a suburban setting.,0.0016,0.1481,0.2929,0.3181
000000089556.jpg,Several cars are parked in an outdoor lot.,0.9872,0.25,0.3546,0.2817
000000030675.jpg,An orange and black locomotive travels along a railway track.,0.3664,0.0,0.375,0.3232
000000074256.jpg,"Two women stand together indoors, possibly at an event.",0.4769,0.1111,0.3472,0.2598
000000419201.jpg,A rural landscape with fields under a cloudy sky.,0.0016,0.125,0.1852,0.2708
000000498286.jpg,A close-up portrait of a dog looking intently to the side.,0.366,0.125,0.3713,0.3154
000000003156.jpg,"A young man sits, looking down, in a checkered setting.",0.119,0.1935,0.4573,0.2321
000000402992.jpg,A group of wild boars rests in a grassy field.,0.0076,0.1333,0.3468,0.2603
000000360097.jpg,A race track with barriers and stacked items in the background.,0.0018,0.1538,0.1925,0.3008
000000532129.jpg,"A round pizza with a thick, reddish-brown sauce topping.",0.1697,0.069,0.1852,0.3096
000000072852.jpg,"A bicycle rests near a ""Pedestrian Zone"" sign indoors.",0.1695,0.25,0.1852,0.3684
000000155571.jpg,A large elephant stands in a grassy outdoor environment.,0.6753,0.1111,0.463,0.2988
000000029393.jpg,A dog stands on a patio near lush greenery.,0.2897,0.0625,0.4368,0.2922
000000353027.jpg,"A close-up, abstract image of a textured, reddish-brown subject.",0.001,0.0,0.1667,0.1566
000000209972.jpg,"A sailboat is visible on a vast, open body of water.",0.0048,0.1579,0.3125,0.312
000000033368.jpg,A tennis player stands on a court under bright lights.,0.8352,0.0,0.5439,0.3101
000000319935.jpg,Bright living room with large windows overlooking a scenic view.,0.4047,0.0,0.375,0.2766
000000492758.jpg,A dimly lit living room with large windows and furniture.,0.5089,0.0541,0.5617,0.2937
000000459272.jpg,A person with dark hair is looking at a mobile phone outdoors.,0.2581,0.2353,0.263,0.3059
000000251537.jpg,A small green plant rests near a long carrot on a red surface.,0.1444,0.0,0.1966,0.3059
000000549136.jpg,A tall pole stands amidst dense trees under a bright sky.,0.0,0.069,0.1485,0.2715
000000533958.jpg,A colorful salad with berries and citrus on a white plate.,0.2483,0.125,0.2717,0.2583
000000367082.jpg,"A woman lies in bed, partially covered by white sheets.",0.0383,0.2069,0.1648,0.2115
000000071711.jpg,"A large, dimly lit indoor exhibition hall with aircraft on display.",0.0519,0.0909,0.1485,0.3193
000000139260.jpg,"A small, light-colored dish holds white and red food items.",0.0014,0.0,0.1099,0.2915
000000167353.jpg,"An old, round clock sits atop a dark pedestal against a wall.",0.3843,0.0,0.3757,0.3091
000000530099.jpg,A cat is sitting on the roof of a dark vehicle at night.,1.2106,0.2,0.8376,0.3745
000000290248.jpg,"A crowded street scene with a large, decorated archway overhead.",0.1979,0.0909,0.4121,0.3203
000000452793.jpg,"A kitchen interior shows cabinets, appliances, and windows.",0.2084,0.0,0.1685,0.3035
000000569565.jpg,Heavy construction vehicles drive on a rural road surrounded by trees.,0.1404,0.2759,0.2038,0.2808
000000450399.jpg,People are gathered around a table in a busy outdoor setting.,0.0087,0.1176,0.253,0.2676
000000541773.jpg,A dark figure stands near a dining table with plates.,0.0199,0.2051,0.1648,0.2776
000000507037.jpg,People gather outside a building with an American flag.,0.469,0.25,0.5033,0.3044
000000575372.jpg,A road sign curves over a forested hillside under a blue sky.,0.281,0.0,0.3042,0.2996
000000090003.jpg,A dark dog is running across a grassy field.,0.1084,0.1111,0.3155,0.2983
000000031217.jpg,A tennis player hits a ball against a dark backdrop.,0.381,0.069,0.2747,0.3071
000000274272.jpg,A bus is visible in traffic with speed limit signs overhead.,0.2885,0.1176,0.3079,0.3499
000000108440.jpg,A dark train crosses a bridge over a grassy field.,0.3326,0.2857,0.372,0.2976
000000047801.jpg,A bald man eats a snack outdoors in a grassy area.,0.2405,0.0909,0.4043,0.364
000000322163.jpg,People are gathered around a counter in a brightly lit interior.,0.241,0.1333,0.3431,0.2505
000000376278.jpg,A striped tiger rests on the ground in a natural setting.,0.1084,0.1481,0.4792,0.3203
000000250282.jpg,A group of people are gathered together for a photograph.,0.3892,0.2564,0.5319,0.2786
000000357060.jpg,A small bird is visible against a textured background.,0.3603,0.0556,0.284,0.2812
000000506707.jpg,Baseball players are visible on a field during a game.,0.4938,0.0513,0.5625,0.2837
000000311180.jpg,A hand holds a pair of scissors against a dark background.,1.2358,0.1875,0.6158,0.3301
000000288062.jpg,"A colorful, whimsical toilet sits against a bright blue wall.",0.2532,0.3077,0.3156,0.3186
000000182923.jpg,A soccer player in white stands on a green field.,0.0067,0.08,0.2808,0.2498
000000571264.jpg,A person stands next to a motorcycle outdoors.,0.7452,0.1333,0.6617,0.2891
000000108244.jpg,A black cat wearing a pirate hat sleeps in a white box.,1.4919,0.0714,0.6189,0.3767
000000378116.jpg,"A surfer rides a large, powerful ocean wave.",0.3145,0.1379,0.418,0.2908
000000312192.jpg,"A blurry, abstract image of a cluttered indoor scene.",0.0009,0.0541,0.1852,0.2013
000000529939.jpg,Surfers stand near several surfboards outdoors in bright light.,0.1683,0.1143,0.101,0.3521
000000393226.jpg,A person walks across a crosswalk near a white van.,0.1715,0.24,0.3117,0.2847
000000442480.jpg,A futuristic silver aircraft rests on a dark tarmac at night.,0.0739,0.2963,0.2778,0.3269
000000152870.jpg,A giraffe stands tall in a grassy savanna landscape.,0.6567,0.1818,0.463,0.3347
000000363207.jpg,"People gather around a decorated, illuminated structure indoors.",0.0,0.087,0.0467,0.2603
000000505573.jpg,A black dog is sitting on a colorful surface.,0.331,0.0,0.4505,0.2463
000000561335.jpg,"A dark, blurry image shows a figure in a helmet outdoors.",0.0027,0.0667,0.2778,0.2377
000000009483.jpg,A person stands near a large computer monitor setup.,0.2281,0.16,0.4167,0.2939
000000293804.jpg,"A dimly lit room features a prominent, glowing fireplace.",0.1892,0.3333,0.2469,0.3262
000000196185.jpg,A jet aircraft is taking off against a hazy sky.,0.688,0.1071,0.5439,0.2527
000000407403.jpg,A yellow flower rests near a white pitcher against a dark background.,0.438,0.0,0.4373,0.3284
000000309484.jpg,A person is holding and examining a small bone.,0.1105,0.16,0.3948,0.2769
000000468332.jpg,A group of people gathers outdoors in a casual setting.,0.1696,0.0769,0.5902,0.2678
000000400367.jpg,Nighttime city street scene with blurred vehicle lights.,0.1697,0.0,0.2871,0.3074
000000371552.jpg,A young soccer player practices on a grassy field.,0.5218,0.0,0.3758,0.3301
000000522889.jpg,A female player swings a racket on a blue court.,0.3396,0.0909,0.4088,0.3501
000000462728.jpg,A snowboarder carves a turn down a snowy slope.,0.0,0.0,0.1389,0.1997
000000042888.jpg,A tow zone sign is visible among dense green trees.,0.4061,0.0556,0.2,0.345
000000269942.jpg,A street scene with traffic lights and a large pole.,0.5603,0.0645,0.446,0.301
000000455555.jpg,A child plays outdoors while an adult sits in the background.,0.1253,0.0769,0.3255,0.3137
000000152465.jpg,A weathered red and stone post stands in a dusty outdoor area.,0.0169,0.2963,0.1938,0.259
000000101420.jpg,A dark cat sits on a surface near a patterned cushion.,0.1806,0.087,0.3993,0.3389
000000261732.jpg,A volleyball player jumps in front of a scoreboard.,0.179,0.0571,0.2505,0.2321
000000483999.jpg,People are gathered around a long table in a brightly lit room.,0.8222,0.1667,0.4907,0.2773
000000241602.jpg,A brightly lit room with a fireplace and television.,0.0833,0.1818,0.3758,0.2091
000000058029.jpg,"A small, somewhat dated bathroom with a sink and toilet.",0.3977,0.2581,0.4901,0.2932
000000203580.jpg,A colorful umbrella shades a bench outside a building.,1.0088,0.0,0.4738,0.2598
000000437205.jpg,A smiling young child in a blue shirt holds a yellow cloth.,0.5342,0.1714,0.6233,0.2676
000000057672.jpg,Rowers propel a long boat across calm water.,0.2959,0.1935,0.2356,0.2954
000000136633.jpg,A market stall under a red umbrella displays various food items.,0.6061,0.1333,0.2727,0.3501
000000393282.jpg,"Two giraffes stand in a grassy, open field under a bright sky.",0.5994,0.0714,0.5762,0.3147
000000237316.jpg,A blurry image shows a bathroom with a toilet and sink.,0.8925,0.0606,0.5114,0.3147
000000549055.jpg,Two figures ride a large wave in the ocean.,0.131,0.0741,0.3155,0.2832
000000350122.jpg,"A busy, somewhat retro train station platform scene.",0.0692,0.0625,0.125,0.262
000000287714.jpg,A bathroom features a sink and toilet in a brightly lit space.,0.4209,0.24,0.5496,0.2932
000000151820.jpg,A group of people are gathered around a table indoors.,0.5349,0.0606,0.6471,0.2998
000000553511.jpg,Cityscape featuring tall buildings and street activity under a blue sky.,0.3749,0.0,0.3683,0.2695
000000382009.jpg,A tennis player hits a ball during a match.,0.487,0.0976,0.4956,0.3118
000000474167.jpg,A table is set with food and drinks in a bright setting.,0.0354,0.1379,0.2505,0.2415
000000475150.jpg,A giraffe stands among bare trees in a natural setting.,0.7078,0.125,0.6181,0.3113
000000138979.jpg,A bus and a dark van are stopped on a city street.,0.4077,0.0,0.3094,0.301
000000034139.jpg,A large suitcase with travel stickers sits near two men.,0.534,0.2143,0.3156,0.3484
000000476787.jpg,A plate of pizza sits on a kitchen counter with appliances nearby.,0.2897,0.1667,0.3757,0.3289
000000295231.jpg,A group of white sheep grazes in a field.,0.4952,0.2609,0.3179,0.2732
000000190753.jpg,People relax in a park setting with trees and grass.,0.1989,0.1429,0.2592,0.3254
000000229221.jpg,A black and white dog stands in a field outdoors.,0.6333,0.1739,0.7938,0.2341
000000561009.jpg,A blurry figure stands behind a railing outdoors.,0.0,0.129,0.125,0.2363
000000159791.jpg,A refrigerator is heavily decorated with various pictures and magnets.,0.4657,0.0526,0.2345,0.3787
000000537827.jpg,Two baseball players stand on a grassy field.,2.4734,0.0571,0.4688,0.3225
000000193162.jpg,A person with a dog in a grassy outdoor field.,0.0588,0.0,0.1695,0.2196
000000339870.jpg,Nighttime street scene with bright lights and overhead wires.,0.1649,0.1905,0.2922,0.314
000000025593.jpg,"A blue, oval sign is mounted on a dark post against a bright sky.",0.2901,0.1081,0.41,0.304
000000541634.jpg,A bowl of food sits on a red table with drinks nearby.,0.676,0.1,0.5718,0.2695
000000106235.jpg,A dimly lit living room with a television and furniture.,0.206,0.129,0.375,0.3179
000000410712.jpg,A yellow pedestrian crossing sign stands in a nighttime city scene.,0.528,0.0,0.3993,0.3577
000000234366.jpg,"A tall, ornate clock tower stands in an open area.",0.6139,0.16,0.3156,0.2971
000000350148.jpg,People are seated at a table with food in a bright setting.,0.1013,0.1143,0.2151,0.2576
000000577932.jpg,"People walk on a busy, urban city street.",0.1121,0.3478,0.2355,0.3044
000000359219.jpg,"Two round, reddish-brown objects rest on a surface.",0.0271,0.0,0.1913,0.1809
000000205514.jpg,"A bright, modern living room with seating and entertainment area.",0.3573,0.3333,0.3591,0.304
000000581615.jpg,A close-up view of a train interior with a screen and controls.,0.0647,0.0952,0.4373,0.1964
000000382111.jpg,A man rides a white horse in a busy outdoor setting.,0.0852,0.129,0.3125,0.322
000000540414.jpg,People gather in a lively outdoor market setting.,0.3494,0.0769,0.2107,0.3281
000000236308.jpg,"Two hikers traverse a vast, snowy, open landscape.",0.1206,0.0,0.1531,0.3083
000000438774.jpg,A dimly lit kitchen scene shows people gathered around a table.,0.2414,0.087,0.3803,0.3203
000000378873.jpg,A vibrant market stall overflowing with colorful fresh produce.,0.1297,0.1026,0.1852,0.3374
000000563470.jpg,A person is playing in a grassy outdoor field.,0.1358,0.2857,0.3507,0.2712
000000399655.jpg,A black and white dog is lying down outdoors.,0.623,0.0,0.4133,0.2306
000000351530.jpg,Children play near rows of empty outdoor chairs at night.,0.2168,0.0,0.0847,0.2639
000000184978.jpg,A person stands in the snow beneath a snow-covered tree.,0.0794,0.1,0.2556,0.2358
000000557172.jpg,A dimly lit bathroom vanity area with a sink and mirror.,0.5815,0.0,0.5061,0.3269
000000459437.jpg,A large animal stands near a white fence outdoors.,0.1314,0.0667,0.284,0.2551
000000104603.jpg,A dark animal is visible in a grassy field near trees.,0.2002,0.0741,0.3331,0.3215
000000395701.jpg,"A living room features orange walls, a sofa, and a bookshelf.",0.4212,0.1143,0.5204,0.3896
000000213816.jpg,A train with an open doorway is stopped at a platform.,0.4796,0.1538,0.4848,0.3403
000000407646.jpg,A soccer player in a green jersey stands on a field.,0.0893,0.1333,0.1997,0.2196
000000309467.jpg,Two figures ski across a snowy landscape under a dark sky.,0.258,0.0741,0.2778,0.3022
000000350388.jpg,"A dark, irregular mass is visible on a light orange background.",0.0048,0.1333,0.2323,0.1906
000000486104.jpg,Baseball players compete on a green field in a stadium.,0.0045,0.0769,0.3468,0.2917
000000293044.jpg,"A blurry image shows a small animal next to a large, empty space.",0.0316,0.0833,0.1456,0.2249
000000311950.jpg,"A colorful, abstract object floats amidst scattered particles.",0.0,0.0588,0.0562,0.2074
000000036936.jpg,People are gathered in a dimly lit room with a television visible.,0.0,0.069,0.119,0.313
000000074092.jpg,A soccer player jumps high to head a ball during a match.,0.1316,0.0571,0.4,0.2676
000000351331.jpg,A round pizza is presented on a plate next to a fork.,0.6083,0.125,0.625,0.3462
000000358427.jpg,Blurred shapes suggest a landscape or abstract scene.,0.0,0.1333,0.0625,0.2057
000000284991.jpg,A dimly lit indoor scene with several indistinct figures present.,0.0,0.25,0.061,0.179
000000343934.jpg,A blue motorcycle is parked against a graffiti-covered wall.,1.1889,0.2069,0.5453,0.4082
000000063965.jpg,"A small, colorful cake sits on a dark surface.",0.2169,0.1379,0.1515,0.2759
000000209613.jpg,A herd of white animals grazes in a grassy field.,0.0034,0.0741,0.2675,0.2986
000000415748.jpg,People ride elephants near a large building entrance.,0.0,0.0,0.16,0.3103
000000336356.jpg,A woman sits at a table with several pizzas.,0.9829,0.0556,0.7868,0.3384
000000062808.jpg,"People gather around a large, round pizza in a restaurant.",0.1353,0.2609,0.2,0.3159
000000064898.jpg,Two people swim in the ocean near the shore.,0.1211,0.0,0.3507,0.293
000000491130.jpg,Skier jumps high in the air during a winter sport event.,0.2122,0.1429,0.4848,0.3018
000000066135.jpg,A yellow train is visible at a nighttime station platform.,0.6761,0.087,0.4121,0.3069
000000143068.jpg,American flags line a beach with a colorful kite flying overhead.,0.3705,0.0513,0.3683,0.3672
000000501005.jpg,Players compete on a field during a game.,0.0353,0.16,0.1402,0.2961
000000033638.jpg,A person stands near a dark stage with musical equipment.,0.0,0.087,0.1648,0.2186
000000153632.jpg,"A dark, circular, floral-like shape is visible on a light background.",0.0048,0.2069,0.253,0.2091
000000190140.jpg,A man and dog are on a small boat on the water.,1.2268,0.1,0.6155,0.3076
000000048924.jpg,A tent and motorcycle rest in a grassy field at sunset.,0.9549,0.0714,0.3876,0.3735
000000556000.jpg,Three people are gathered in a room near a window.,0.1431,0.0,0.25,0.2888
000000128476.jpg,A colorful display of decorated cakes is presented in a row.,0.324,0.0,0.3125,0.3416
000000551215.jpg,A person in white athletic wear stands on a green field.,0.0021,0.1333,0.253,0.3369
000000289938.jpg,"A vibrant, retro cityscape scene with a street vendor cart.",0.0811,0.1212,0.1648,0.3247
000000185890.jpg,"A woman dances in a dimly lit, patterned room.",0.0144,0.1667,0.0926,0.2357
000000201148.jpg,A train travels through a railway yard with a station building.,0.4636,0.1739,0.3683,0.3137
000000231747.jpg,A collage of various abstract and figurative images.,0.0019,0.0526,0.125,0.2102
