Image_ID,Generated_Caption,CIDEr_Score,SPICE_Score,METEOR_Score,CLIPScore_Score
000000395701.jpg,A blurred interior shot shows orange walls and bookshelves.,0.0988,0.0606,0.1515,0.3748
000000213816.jpg,A train car with an open doorway is shown in motion.,0.5227,0.0,0.4949,0.3118
000000407646.jpg,A tennis player swings a racket during a match.,0.562,0.069,0.3897,0.3035
000000309467.jpg,"Two dark figures move across a bright, open landscape.",0.088,0.069,0.1667,0.2815
000000350388.jpg,Green streaks are visible on a light orange surface.,0.0039,0.069,0.1736,0.1974
000000486104.jpg,Blurred figures move across a green field.,0.0284,0.0714,0.0943,0.2003
000000293044.jpg,"Abstract colors blend in a dynamic, blurred composition.",0.0018,0.0,0.1913,0.1578
000000311950.jpg,"A colorful, cylindrical object rests on a patterned background.",0.0023,0.0,0.2581,0.2673
000000036936.jpg,A blurry indoor scene shows people relaxing on a couch.,0.1984,0.0667,0.375,0.3062
000000074092.jpg,A blurred figure runs across a green field.,0.0,0.1111,0.1124,0.1965
000000351331.jpg,A bowl of food with visible reddish-brown ingredients.,0.0011,0.0625,0.102,0.2426
000000358427.jpg,"Green vegetables are visible in a blurred, close-up shot.",0.0,0.0,0.101,0.3123
000000284991.jpg,A person is looking out a window at a green field.,0.0028,0.0625,0.163,0.2355
000000343934.jpg,"A motorcycle moves past a colorful, graffiti-covered building.",0.2495,0.0,0.1531,0.3716
000000063965.jpg,A person holds a plate of colorful food.,0.3916,0.069,0.4939,0.2837
000000209613.jpg,A white animal is visible in a blurred outdoor setting.,0.0017,0.069,0.2166,0.2529
000000415748.jpg,"People are walking on a street in a bright, sunny location.",0.0034,0.0,0.1997,0.2048
000000336356.jpg,People are seated around tables with plates of food.,0.0032,0.0571,0.2581,0.2561
000000062808.jpg,A chef presents a pizza in a busy restaurant setting.,0.1847,0.0,0.1648,0.2981
000000064898.jpg,"Two figures are visible in a blurred, sandy environment.",0.0473,0.0541,0.1515,0.2632
000000491130.jpg,A person in winter gear is skiing down a snowy slope.,0.1684,0.0,0.4043,0.2812
000000066135.jpg,A yellow vehicle is moving quickly past a blurred background.,0.12,0.2609,0.2345,0.2625
000000143068.jpg,Abstract cityscape elements appear against a bright sky.,0.0,0.1463,0.0625,0.2322
000000501005.jpg,"A white drone flies near a dark, fast-moving object.",0.0081,0.0,0.1515,0.2229
000000033638.jpg,A dimly lit interior scene with indistinct figures and objects.,0.0,0.0952,0.061,0.2615
000000153632.jpg,A plate of food is visible on a table setting.,0.6829,0.0,0.4901,0.2927
000000190140.jpg,Two boats sail across a body of water.,0.03,0.2222,0.1119,0.2494
000000048924.jpg,Blurred motion captures a scene with a bright sky.,0.0003,0.0,0.1235,0.2153
000000556000.jpg,Several people are moving through an indoor space.,0.0086,0.0,0.08,0.261
000000128476.jpg,"Colorful, patterned fabric is visible in the foreground.",0.0,0.0,0.102,0.2698
000000551215.jpg,A person in white athletic wear runs on a field.,0.002,0.0,0.2556,0.3315
000000289938.jpg,City street scene with blurred motion and colorful elements.,0.0674,0.0645,0.0556,0.2681
000000185890.jpg,People are gathered in a room with patterned flooring.,0.0067,0.1081,0.0926,0.2202
000000201148.jpg,A blurred outdoor scene with buildings and greenery visible.,0.0009,0.0,0.0855,0.219
000000231747.jpg,A collection of framed pictures hangs on a wall.,0.0012,0.1026,0.1515,0.2205
000000522751.jpg,Yellow flowers against a clear blue sky.,0.0,0.2857,0.121,0.226
000000422886.jpg,A person in a cap holds a yellow object.,0.0024,0.0667,0.3188,0.2474
000000128654.jpg,"A fast-moving, abstract object flies against a light sky.",0.0,0.0,0.1235,0.2617
000000412894.jpg,A blurred urban street scene with buildings and traffic visible.,0.1159,0.0,0.15,0.2534
000000567432.jpg,A blurred aircraft flies across a pale sky.,0.2148,0.0,0.1875,0.3323
000000512248.jpg,A blurred street scene with a building and a sign.,0.2779,0.1875,0.2556,0.2281
000000288882.jpg,"Two deer stand in a bright, outdoor setting.",0.0532,0.2069,0.1531,0.2368
000000381639.jpg,"Blurred figures move past a wide, open pathway.",0.0,0.0,0.0625,0.1846
000000023781.jpg,A vibrant assortment of fresh vegetables is displayed.,0.3027,0.0,0.2871,0.3142
000000006771.jpg,A crowd of people is visible in a blurry outdoor setting.,0.0073,0.16,0.1818,0.2311
000000578792.jpg,"A fast, colorful race car is captured in motion.",0.0969,0.0,0.1282,0.2467
000000301981.jpg,"A zebra stands in a grassy, blurred outdoor setting.",0.0008,0.1333,0.284,0.2766
000000507081.jpg,Interior space with a bright window and dark shelving.,0.13,0.1111,0.3507,0.2668
000000168593.jpg,Interior scene with blurred elements suggesting a room.,0.0647,0.0,0.2107,0.2462
000000333745.jpg,"People are visible in a bright, outdoor setting.",0.0,0.0645,0.051,0.2656
000000354829.jpg,"Bright light streaks across a blurred, abstract scene.",0.0,0.0769,0.0562,0.1627
000000545730.jpg,"Abstract streaks of color suggest a fast-moving, blurred scene.",0.0011,0.0,0.1235,0.1719
000000116589.jpg,"A zebra is running across a natural, textured landscape.",0.1046,0.087,0.1389,0.2729
000000423506.jpg,Two smiling men are posing together in an indoor setting.,0.5683,0.0,0.2439,0.3113
000000212453.jpg,A white toilet is visible against a dark patterned wall.,0.508,0.0,0.4121,0.343
000000282037.jpg,A blurred figure runs across a green field.,0.0611,0.16,0.1402,0.183
000000545826.jpg,"Abstract, blurred image with bright light and warm tones.",0.0016,0.1818,0.0694,0.1764
000000224119.jpg,Interior view of a moving train with blurred surroundings.,0.0229,0.1765,0.284,0.3291
000000038678.jpg,A person is looking out a window while holding a plate.,0.1488,0.0625,0.4043,0.2382
000000449312.jpg,"A person is visible in a reflective, blurred indoor setting.",0.0044,0.0645,0.2808,0.2568
000000284764.jpg,A person is preparing food in a bright kitchen setting.,0.0024,0.0769,0.2345,0.2996
000000506310.jpg,A blurred interior view of a store aisle.,0.0003,0.1143,0.1408,0.2318
000000375763.jpg,Blurred outdoor scene with trees and grassy foreground.,0.1256,0.129,0.2044,0.1719
000000160012.jpg,"A round, colorful object dominates the blurred foreground.",0.0,0.0,0.0625,0.1951
000000091500.jpg,"Two people are seated indoors, engaged in an activity.",0.0625,0.0,0.3897,0.3176
000000458755.jpg,"People are gathered in a space, interacting with each other.",0.0007,0.0606,0.061,0.2319
000000039951.jpg,A figure is running across a green field.,0.0016,0.1333,0.1531,0.1936
000000147205.jpg,A plate of cooked food is presented on a red surface.,0.4098,0.0645,0.6113,0.2571
000000552612.jpg,Sheep graze on a green hillside under a dark sky.,0.0687,0.303,0.5111,0.2786
000000303499.jpg,Soldiers march in formation under a bright sky.,0.0012,0.05,0.0862,0.234
000000580410.jpg,A blurred interior shot of a room with furniture.,0.1769,0.1111,0.3188,0.2991
000000129416.jpg,Blurred landscape shows a green field under a hazy sky.,0.0235,0.0,0.1181,0.2534
000000370208.jpg,Blurred streaks suggest fast motion with colorful elements.,0.0002,0.0,0.035,0.2006
000000450075.jpg,"Blurred figures suggest movement in a bright, indistinct setting.",0.0002,0.0,0.101,0.1831
000000223955.jpg,A blurred figure is in motion on a green field.,0.0943,0.0667,0.3153,0.2394
000000357941.jpg,A blurred image features a bright orange light source above a dark object.,0.0,0.1111,0.1765,0.2494
000000069213.jpg,"Two men in dark coats walk past a bright, blurred background.",0.3097,0.1333,0.3126,0.2769
000000564280.jpg,A dark animal rests on a red couch near a book.,0.5122,0.0741,0.3683,0.2739
000000558114.jpg,Basketball players move across a court during a game.,0.6944,0.2143,0.4133,0.2825
000000094157.jpg,Tall skyscraper and modern building rise above green foliage.,0.1147,0.1379,0.2083,0.2822
000000222825.jpg,A blurred view of a modern kitchen interior.,0.2165,0.08,0.2871,0.2791
000000017959.jpg,Flags are seen moving rapidly against a pale sky.,0.0,0.0,0.1111,0.3052
000000269632.jpg,A yellow and black bus moves through a dark city street.,0.4812,0.0541,0.5556,0.3232
000000181303.jpg,A person is walking across a grassy outdoor area.,0.0011,0.1818,0.1389,0.2303
000000108026.jpg,Hands are typing on a keyboard in a dimly lit setting.,0.2111,0.0,0.2717,0.3203
000000308466.jpg,"Bright, modern interior space with large windows.",0.002,0.0,0.0515,0.2225
000000366711.jpg,"Vibrant, abstract streaks of warm and cool colors dominate the frame.",0.0015,0.1714,0.1156,0.2113
000000446207.jpg,A dark object is above a light-colored electronic device.,0.0013,0.2,0.1667,0.2671
000000341973.jpg,"Two people are close together, appearing to interact.",0.0468,0.0,0.1408,0.238
000000263644.jpg,A dark wooden bed frame is visible in a room.,0.432,0.0,0.4121,0.3477
000000043816.jpg,A baseball player runs across the dirt field.,0.5175,0.0,0.3546,0.3086
000000173044.jpg,A modern skyscraper stands next to a historic clock tower.,0.4044,0.1111,0.5823,0.3333
000000475223.jpg,A small animal moves through a blurred forest setting.,0.0,0.0,0.1111,0.251
000000132703.jpg,A person is visible on a structure against a blue sky.,0.0109,0.2353,0.2475,0.2688
000000191580.jpg,A white plate holds green vegetables and orange pieces.,0.1982,0.0,0.3635,0.2688
000000338624.jpg,Blurred urban street scene with indistinct figures and buildings.,0.0,0.0,0.0,0.2362
000000060363.jpg,A blurred interior scene shows a wall display and a desk.,0.0703,0.0,0.1172,0.2101
000000361147.jpg,A tennis player swings a racket during a match.,0.8013,0.0,0.5679,0.2891
000000163117.jpg,Silhouettes of people under falling red and white streaks.,0.1008,0.1481,0.1894,0.2734
000000019109.jpg,A street scene with buildings and a red awning.,0.0176,0.0,0.101,0.2449
000000046872.jpg,A truck drives past a blurred person on a road.,0.3383,0.0,0.2198,0.1937
000000278749.jpg,"Abstract, high-contrast monochrome image suggesting motion.",0.0,0.0909,0.0,0.1793
000000024567.jpg,A person is holding and presenting a colorful dish.,0.0646,0.069,0.3188,0.2915
000000017436.jpg,A tall church spire rises above blurred trees.,0.2411,0.087,0.1616,0.2455
000000571313.jpg,A blurred interior scene shows shelves with books.,0.0,0.1667,0.0625,0.2413
000000450303.jpg,A blurred classroom setting with desks and a whiteboard visible.,0.0018,0.1429,0.1099,0.2491
000000577976.jpg,Cityscape viewed from a moving vehicle on a road.,0.0004,0.0,0.1389,0.2316
000000259830.jpg,A street scene with buildings and blurred motion.,0.0026,0.0667,0.1685,0.2112
000000132408.jpg,Horses run across a field under a cloudy sky.,0.0814,0.0,0.1515,0.2544
000000577539.jpg,A blue bowl contains a mixture of brown and colorful items.,0.1656,0.0571,0.2174,0.3003
000000412531.jpg,Trees line a street with blurred buildings and vehicles.,0.0171,0.25,0.1282,0.2573
000000366225.jpg,A computer monitor sits on a desk with a keyboard below.,1.6057,0.0,0.7081,0.302
000000516316.jpg,Green landscape with distant blue horizon under a bright sky.,0.0004,0.129,0.0649,0.2069
000000512776.jpg,Figures are running across a reddish-brown field.,0.0312,0.0,0.0943,0.1997
000000226130.jpg,A plate holds a bright orange food item with a green garnish.,0.152,0.0,0.2255,0.2539
000000274460.jpg,People are gathered on a sandy beach area.,0.2347,0.0952,0.3945,0.2788
000000306700.jpg,"A person sits behind a round, textured table.",0.0587,0.375,0.1531,0.2305
000000261318.jpg,A person is visible near a red object in a dimly lit setting.,0.0772,0.0625,0.3358,0.2484
000000281687.jpg,People and a tree are visible in a busy outdoor scene.,0.0081,0.3226,0.1364,0.2893
000000144798.jpg,A blurry indoor scene with indistinct objects visible.,0.0017,0.1081,0.1124,0.2834
000000439994.jpg,People are visible in a stadium setting.,0.0,0.0,0.1266,0.3015
000000203864.jpg,Two figures are visible on a grassy sports field.,0.085,0.0667,0.3507,0.2341
000000142472.jpg,A street scene with buildings and moving vehicles under a cloudy sky.,0.1771,0.0571,0.1961,0.238
000000162732.jpg,Several people are running on a grassy field.,0.1369,0.0,0.2551,0.1776
000000308165.jpg,Skateboarder performs trick in a bright outdoor skatepark.,0.0003,0.0,0.125,0.2788
000000276018.jpg,A group of people are gathered outdoors in a grassy area.,0.1497,0.2,0.2869,0.2681
000000154705.jpg,A cluttered office desk with various items and papers.,0.0699,0.0,0.202,0.28
000000294831.jpg,A dark bowl holds several pieces of food.,0.1634,0.0,0.3194,0.2155
000000244750.jpg,A dimly lit interior scene with blurred figures and objects.,0.0027,0.0,0.15,0.2472
000000011699.jpg,Two young women walk down a brightly lit indoor hallway.,0.0865,0.1739,0.1099,0.2428
000000201934.jpg,A white bus travels down a road under a clear sky.,0.4695,0.069,0.4055,0.3059
000000121153.jpg,A building with a blue sign is visible in a blurred outdoor scene.,0.1267,0.2162,0.3321,0.2617
000000117525.jpg,Santa Claus is visible in front of a decorated Christmas tree.,0.7931,0.125,0.44,0.2781
000000136355.jpg,A dining area with a wooden table and chairs.,0.3174,0.0556,0.3507,0.2747
000000414261.jpg,A dark animal is moving across a light surface.,0.1104,0.0741,0.1667,0.2661
000000562843.jpg,Various laboratory equipment items are visible on a surface.,0.0075,0.1333,0.1603,0.2583
000000413689.jpg,A street scene with blurred motion and distant buildings.,0.03,0.1935,0.0794,0.259
000000343453.jpg,"A person stands on a snowy, open landscape.",0.2682,0.0714,0.4688,0.2881
000000241319.jpg,Blurred indoor scene with indistinct figures and warm lighting.,0.0024,0.0,0.1235,0.1995
000000527528.jpg,Bright blue sky over a green field with colorful streaks.,0.0746,0.0,0.3117,0.2607
000000451043.jpg,A person in blue moves quickly against a white background.,0.1378,0.0,0.4121,0.2042
000000025139.jpg,"Abstract, flowing lines suggest organic, textured forms.",0.0,0.129,0.0,0.219
000000071938.jpg,A person lies in bed holding a smartphone.,0.0,0.1176,0.1124,0.3071
000000261036.jpg,A person is running across a grassy field.,0.0613,0.0,0.3546,0.2629
000000445792.jpg,Two people are interacting while holding up a glass.,0.0535,0.0,0.0926,0.2432
000000093154.jpg,City street scene with blurred traffic and buildings.,0.0548,0.0606,0.3194,0.2301
000000513484.jpg,"A brown bear is visible in a natural, outdoor setting.",0.6771,0.0714,0.3849,0.3289
000000362434.jpg,A blurry image shows a person and some objects.,0.0026,0.1905,0.1282,0.2585
000000357081.jpg,A spotted animal runs across a grassy field.,0.1148,0.0625,0.1913,0.2769
000000162092.jpg,A woman in black gestures in a dimly lit indoor setting.,0.0415,0.0455,0.1261,0.2355
000000550349.jpg,An orange bus moves past a street with trees.,0.236,0.1176,0.3272,0.304
000000180101.jpg,Children are gathered around a table with a cake.,0.0723,0.0,0.2028,0.3335
000000452122.jpg,"A blurred aircraft flies across a plain, muted background.",0.2225,0.0,0.1235,0.3074
000000507042.jpg,A blurred image suggests a person in an outdoor setting.,0.0012,0.1212,0.122,0.2006
000000097994.jpg,A blurred office scene with desks and computer equipment visible.,0.1329,0.0667,0.2439,0.2795
000000225757.jpg,"Interior view of a modern, somewhat abstract office space.",0.0,0.0714,0.0617,0.2786
000000289343.jpg,A street scene with blurred figures and buildings.,0.0001,0.0,0.0625,0.2085
000000114770.jpg,A blurred scene suggests motion with indistinct shapes.,0.0007,0.3077,0.0935,0.2054
000000107087.jpg,"Abstract, blurred shapes suggest an indoor, dynamic scene.",0.0,0.1429,0.0,0.1636
000000275392.jpg,A rider on a horse gallops across a green field.,0.4777,0.0571,0.5625,0.3076
000000404922.jpg,Several people are walking together in an outdoor setting.,0.1111,0.1212,0.1111,0.2529
000000189226.jpg,A blurred street scene with a red figure in motion.,0.0689,0.0,0.205,0.3005
000000546626.jpg,A blurred image shows a small object against dark colors.,0.0,0.2667,0.1,0.2771
000000431848.jpg,A person is performing a dynamic action on a curved surface.,0.0672,0.0,0.6777,0.2505
000000329041.jpg,Red bags and a brown object are visible in the image.,0.0416,0.0571,0.1818,0.3513
000000379533.jpg,A zebra runs across a grassy plain with a wildebeest in the distance.,0.5367,0.0606,0.5016,0.3335
000000563702.jpg,Cars drive on a road surrounded by bare trees.,0.0011,0.0526,0.2083,0.1873
000000567011.jpg,A surfer rides a wave in the ocean.,0.4846,0.1538,0.3945,0.2644
000000184338.jpg,A large truck drives down a dusty road under a clear sky.,0.2441,0.0,0.2884,0.2296
000000104455.jpg,"A dark, striped animal is captured in motion.",0.0004,0.093,0.0699,0.3137
000000186632.jpg,A modern living space features a television and a chandelier.,0.4471,0.0952,0.3236,0.291
000000293324.jpg,A modern building is visible against a clear blue sky.,0.0,0.1481,0.05,0.2402
000000201418.jpg,Streaks of light and color suggest fast motion through a scene.,0.0002,0.0,0.0781,0.2068
000000430048.jpg,A blurred view through a window of a building facade.,0.2534,0.1818,0.3156,0.239
000000209757.jpg,Abstract streaks of color suggest motion and blurred forms.,0.0,0.0,0.0,0.2294
000000479030.jpg,A red and white train moves along a railway track.,1.0553,0.0541,0.6471,0.3132
000000320664.jpg,Blurred image of food items in a glass bowl.,0.0863,0.1,0.1852,0.271
000000354547.jpg,A man in a white suit walks outdoors.,1.0472,0.0645,0.4849,0.3313
000000213605.jpg,A busy city street scene with various buildings and vehicles.,0.0358,0.0588,0.1376,0.2798
000000272566.jpg,A busy market scene with various produce displayed.,0.0608,0.2143,0.1124,0.2944
000000365642.jpg,A dark silhouette of a person in motion.,0.0257,0.0541,0.2203,0.2507
000000399462.jpg,A person is running across a grassy field.,0.6345,0.1818,0.295,0.2788
000000066926.jpg,Several golden-brown donuts are visible in the image.,0.4718,0.1429,0.2107,0.3228
000000401991.jpg,A blurry image shows light-colored shapes and dark spots.,0.001,0.2143,0.101,0.2427
000000165681.jpg,"Abstract, dark, and textured pattern of indistinct shapes.",0.0019,0.3077,0.0562,0.2073
000000152771.jpg,Trees line a path under a canopy of green.,0.0006,0.0667,0.119,0.2452
000000005060.jpg,A wooden framed mirror reflects a blurred interior scene.,0.0707,0.0645,0.1389,0.2876
000000567740.jpg,"Two figures ski across a snowy, mountainous landscape.",0.1055,0.1333,0.1875,0.2876
000000271457.jpg,Vertical streaks of brown and blue dominate the frame.,0.0025,0.0571,0.0654,0.2313
000000082807.jpg,A small dog looks up while sitting on a wooden surface.,0.5261,0.1,0.4646,0.2507
000000210394.jpg,A street scene with blurred vehicles under a clear blue sky.,0.0194,0.0488,0.2162,0.3162
000000540466.jpg,An orange umbrella is visible behind a fence and grass.,0.5684,0.0,0.4102,0.2935
000000063154.jpg,"A boat moves across a calm, blue body of water.",0.1328,0.1818,0.2,0.2015
000000484296.jpg,"Abstract, blurred natural scene with earthy tones.",0.0,0.0667,0.0,0.1733
000000371472.jpg,A vibrant display of colorful tropical fruits.,0.0009,0.0741,0.0943,0.283
000000368900.jpg,A blurry indoor scene with various objects visible.,0.0026,0.1212,0.102,0.3267
000000512657.jpg,People are moving through an indoor space.,0.0075,0.2143,0.163,0.2179
000000163118.jpg,Two figures are in motion on a green court.,0.129,0.1667,0.1852,0.2671
000000392722.jpg,A street scene with buildings and trees under a clear blue sky.,0.0,0.4167,0.0901,0.2358
000000013546.jpg,A person is walking on a paved path outdoors.,0.0076,0.0952,0.2581,0.2074
000000498807.jpg,Surfer rides a wave in the ocean.,0.0085,0.0,0.4261,0.2554
000000364297.jpg,A person is moving quickly in a room with a television.,0.0071,0.1212,0.163,0.2179
000000428562.jpg,Several sheep are visible in a grassy outdoor setting.,0.4068,0.0588,0.3155,0.3079
000000410878.jpg,A motorcycle moves quickly on a dirt path outdoors.,0.5861,0.0556,0.463,0.2791
000000524280.jpg,A close-up of a brown cat looking forward.,0.3019,0.1212,0.3308,0.3257
000000099810.jpg,A young child smiles while seated at a table.,0.1658,0.0,0.4808,0.2791
000000272416.jpg,A blurred indoor scene features a table and a light fixture.,0.0011,0.0,0.1172,0.2119
000000289702.jpg,A blurry interior scene with indistinct figures and furniture.,0.0011,0.3077,0.101,0.2281
000000353051.jpg,Two horses are running across a grassy field.,0.0,0.08,0.102,0.2759
000000042528.jpg,Blurred figures move through a brightly lit interior space.,0.0,0.1935,0.0463,0.1676
000000349837.jpg,A row of white panels lines a hallway.,0.1661,0.0645,0.2608,0.259
000000537506.jpg,People walk past a bright red object in a busy outdoor setting.,0.0188,0.0,0.1351,0.2937
000000143931.jpg,A blurred image of a digital screen displaying text and graphics.,0.0016,0.0741,0.2323,0.234
000000082812.jpg,Crowded indoor space with many people moving quickly.,0.0223,0.0,0.0935,0.2186
000000039956.jpg,Interior scene with warm tones and various furniture visible.,0.0039,0.1176,0.119,0.2445
000000559956.jpg,"People are gathered around a large, brown animal.",0.0287,0.0,0.1685,0.2705
000000491008.jpg,"Blurred figures suggest a busy, active outdoor scene.",0.0,0.2727,0.0562,0.1858
000000341058.jpg,A weather station stands against a bright blue sky.,0.0659,0.0,0.2581,0.24
000000311394.jpg,A baby holds a blue toothbrush in its hands.,1.7517,0.25,0.8541,0.3833
000000224200.jpg,A scene with figures and a background in motion.,0.0007,0.0,0.1389,0.2057
000000465806.jpg,A person is interacting with a counter or surface.,0.0311,0.0588,0.1667,0.2495
000000320490.jpg,A person is running across a blurred indoor space.,0.0061,0.0741,0.1852,0.1949
000000064718.jpg,A male athlete plays a sport with dynamic motion.,0.1211,0.0,0.1389,0.3096
000000014226.jpg,A person works on a laptop near a bright window.,0.2365,0.0,0.2,0.3054
000000006763.jpg,Two people are seated together in a dimly lit setting.,0.0048,0.16,0.2287,0.2939
000000189806.jpg,Blurred interior scene with furniture and light.,0.003,0.0,0.0472,0.199
000000306582.jpg,A blurred outdoor scene with greenery and a distant structure.,0.001,0.1212,0.1648,0.24
000000433204.jpg,A road scene with buildings and moving vehicles under a cloudy sky.,0.0509,0.0714,0.155,0.2095
000000426253.jpg,A microwave oven is visible in a kitchen setting.,0.6116,0.08,0.3507,0.3618
000000471567.jpg,A tall structure stands against a bright blue sky.,0.0412,0.087,0.1235,0.2251
000000167572.jpg,"A colorful, blurred arrangement of food items is visible.",0.0753,0.0556,0.3507,0.2815
000000338625.jpg,A city bus moves down a street in an urban setting.,0.7754,0.1714,0.4043,0.3052
000000150726.jpg,"Three deer are walking through a grassy, wooded area.",0.1704,0.0,0.2083,0.2627
000000449432.jpg,Crowd of people walking past a building facade.,0.0558,0.0,0.2388,0.1974
000000034205.jpg,A close-up of food with green and brown elements.,0.0458,0.0,0.2698,0.2666
000000125850.jpg,"A dark, circular object rests on a wooden surface.",0.0799,0.0571,0.3472,0.2754
000000174482.jpg,A cyclist rides quickly down a blurred urban street.,0.0335,0.1667,0.2525,0.2622
000000401250.jpg,Abstract streaks suggest motion against a plain blue background.,0.0,0.1143,0.0617,0.2173
000000462614.jpg,Interior room scene with furniture and warm colors.,0.0797,0.125,0.125,0.2632
000000121031.jpg,"Horses run through a grassy, watery landscape.",0.0444,0.0,0.2904,0.2983
000000243495.jpg,A toilet is visible in a bathroom setting.,0.3381,0.0851,0.2,0.3254
000000313130.jpg,A kitchen scene features a refrigerator and wooden cabinets.,0.3668,0.1935,0.2505,0.3005
000000095843.jpg,A modern bus drives along a road under an overcast sky.,0.2482,0.1379,0.3431,0.2998
000000012062.jpg,A light-colored animal is visible amidst rocks.,0.0,0.1,0.0568,0.2588
000000524456.jpg,Hands are actively using a computer keyboard and mouse.,0.3991,0.0,0.202,0.3206
000000319696.jpg,A red microwave oven is visible in a blurred indoor setting.,1.1693,0.0541,0.5373,0.4114
000000279714.jpg,A tall building stands against a bright sky with a blurred foreground.,0.0,0.0,0.119,0.2247
000000245173.jpg,"A tall, old stone tower stands against a cloudy sky.",0.4385,0.1081,0.2808,0.2854
000000558421.jpg,"Train travels along tracks under a bright, open sky.",0.1752,0.087,0.202,0.2759
000000377368.jpg,A blurred image of a table with a paper and objects.,0.0026,0.0645,0.1485,0.2542
000000222991.jpg,A red object and two dark boots are visible in the image.,0.6707,0.0571,0.4148,0.323
000000168337.jpg,A blurred street scene with buildings and a person moving past.,0.0288,0.1212,0.1681,0.2808
000000453341.jpg,A blurred cityscape view with tall buildings and structures.,0.003,0.0,0.1111,0.134
000000076625.jpg,"Bright lights streak across a dark, abstract scene.",0.0549,0.0714,0.2608,0.14
000000036539.jpg,A person skis down a snowy slope.,0.0001,0.1935,0.1266,0.3098
000000289415.jpg,Plates of food are arranged on a surface.,0.009,0.0588,0.2608,0.2544
000000459396.jpg,Black and brown cows graze in a green pasture.,0.2463,0.1481,0.4593,0.3125
000000384670.jpg,A blurred figure plays a sport on a court.,0.0795,0.0,0.284,0.2678
000000562121.jpg,A blurred scene shows tall grass and a distant animal.,0.0241,0.0,0.1271,0.2646
000000256916.jpg,A table is set with plates of food.,0.2307,0.0,0.1685,0.2717
000000250619.jpg,An umbrella stands on a sandy beach with a vehicle nearby.,0.3371,0.0,0.3583,0.3186
000000189698.jpg,"A green road sign reads ""BOACHUSSEHR"" above a blurred scene.",0.3087,0.0714,0.3468,0.3335
000000463849.jpg,A busy canal scene with buildings lining the waterway.,0.4243,0.1481,0.1852,0.2678
000000393093.jpg,Modern buildings line a blurred urban streetscape.,0.0846,0.0,0.0633,0.2375
000000340930.jpg,Orange scissors are prominently featured in a close-up shot.,0.2533,0.0,0.3758,0.3479
000000513041.jpg,Hands reach toward a plate of food on a wooden table.,0.1158,0.0,0.5061,0.301
000000153527.jpg,Blurred streaks suggest motion through an outdoor scene.,0.0,0.1667,0.0,0.2351
000000039477.jpg,A bright window illuminates an interior space.,0.0,0.1778,0.0568,0.2776
000000187236.jpg,"A dark, warm-toned, abstract image of a person.",0.0004,0.0976,0.1124,0.2035
000000290081.jpg,Bright orange fruits are in a dark bowl.,0.2953,0.1875,0.5438,0.3245
000000374545.jpg,Trees and sky are visible in a fast-moving outdoor scene.,0.0041,0.0,0.206,0.2903
000000118367.jpg,A hand holds a plate with colorful food items.,0.0928,0.0,0.2698,0.2644
000000000785.jpg,A person in red skis down a snowy slope.,0.3902,0.125,0.5163,0.3447
000000300842.jpg,A skateboard with wheels is captured in motion.,0.5479,0.1579,0.3194,0.3433
000000224093.jpg,"Abstract, dark, streaked pattern against a bright sky.",0.0,0.0833,0.0625,0.1895
000000158956.jpg,A person is cooking food on a grill indoors.,0.005,0.0,0.1852,0.2343
000000403353.jpg,A bedside lamp illuminates a bed in a dark room.,0.4725,0.0488,0.3153,0.3247
000000017714.jpg,A wooden cutting board holds food items and utensils.,0.0312,0.0741,0.1515,0.2639
000000065074.jpg,A bright room with a bed and window visible.,0.4128,0.0,0.3507,0.3123
000000377635.jpg,Blurred outdoor scene with a fence and trees.,0.0,0.0,0.0562,0.1899
000000402473.jpg,"Two cats are visible in a bright, indistinct setting.",0.6234,0.0,0.3188,0.2644
000000550797.jpg,A toilet is visible in a bathroom setting.,0.2908,0.0,0.3221,0.3069
000000308799.jpg,Interior view of a modern kitchen with dark cabinetry.,0.2347,0.0,0.3897,0.3152
000000221155.jpg,"A dark, abstract scene featuring a lighthouse structure.",0.0,0.0,0.125,0.1707
000000363188.jpg,People are walking on a city sidewalk.,0.3293,0.0,0.3903,0.2484
000000412240.jpg,"A colorful, dynamic scene with blurred figures and background elements.",0.0,0.1818,0.0549,0.1373
000000451693.jpg,A dish of baked food is presented on stacked white plates.,0.2668,0.2105,0.3261,0.2578
000000203317.jpg,A blurred scene featuring a building and bicycles in motion.,0.1972,0.129,0.4092,0.2832
000000553094.jpg,"A dark, abstract shape is visible against a white background.",0.0,0.1667,0.061,0.2142
000000202339.jpg,"A person in a suit walks through a busy, modern interior.",0.0005,0.1667,0.1807,0.3071
000000245764.jpg,"A dark, blurred object moves past a bright, white background.",0.0,0.069,0.122,0.2076
000000365098.jpg,A dark boat floats on turquoise water.,0.4103,0.1538,0.3597,0.3081
000000344059.jpg,"A low, arched structure is visible amidst trees.",0.1083,0.1053,0.1124,0.2139
000000239773.jpg,A baseball player swings a bat on a green field.,1.4351,0.08,0.6881,0.2974
000000013348.jpg,Airplane flies over a blurred road under a blue sky.,0.0,0.0702,0.137,0.183
000000388927.jpg,A hand holds a smartphone in a dimly lit setting.,0.0785,0.0,0.2675,0.2759
000000337987.jpg,A blurred brown object is visible among green foliage.,0.0011,0.0714,0.1111,0.2493
000000457848.jpg,"A blurred scene suggests a busy, crowded environment.",0.0,0.0645,0.1124,0.2469
